visit_id	wifi_id	date	indices
v1187	1086	17179	88098;88102;88108;88113;88116;88118;88123;88138;88175;88270;88275;88282;88284;88294;88297
v1188	1087	17175	58851;58867;60466
v1202	1096	17250	581148;581153;581157
v1224	1117	17340	1179948;1179956
v1225	1119	17186	131674;131675;131833;131855;131858;131862;131863
v1232	1129	17196	188957;188961;197850;197859;197876;197883;197888
v1236	1132	17177	69283;69287;69942
v1237	1132	17179	85486;85495;85501
v1238	1133	17175	60291;60414;60415;60416;60425;60426;60431
v1239	1136	17294	884420;884421;884433;884438;884440
v1245	1148	17246	554412
v1246	1148	17266	694969;694973;694977;694981;694988;694990;694991;694993
v1259	1163	17207	274761
v1260	1163	17299	914417
v1261	1163	17313	1002271;1002277
v1263	1165	17286	822475;822483;822498;822523;822527;822534;822538;822545;822547;822558;822569;822593;822594;822607;822617
v1264	1165	17289	844018;844068;844095
v1265	1165	17323	1073737;1073788;1073807
v1299	1190	17228	431622;431637
v1318	1208	17227	420056;420065;420067;420070;420071;420074;420075;420076;420081;420083;420084;420087;420088;420089
v1319	1208	17232	455569
v1320	1208	17238	495578;495582;495586;495633
v1321	1208	17239	505354;505456;505460;505462;505464;505465;505469;505472;505478;505489;505496;505521;505525;505529;505541;505542;505548;505552;505707;505713;505723
v1322	1208	17269	712713;712716;712717;713058
v1323	1208	17293	878233;878238
v1324	1208	17314	1018767;1018803;1018821;1018837;1018842;1018844;1018847;1018849;1018850;1018853;1018857;1018858;1018869;1018870
v1325	1208	17317	1034609;1034614;1034617;1034621;1034622;1034623;1034626;1034627;1034628;1034635;1034637;1034639;1034716;1034723;1034725
v1326	1208	17318	1038551;1038561;1038564
v1327	1208	17319	1043942;1043958;1043961;1043968
v1328	1208	17342	1202901;1202930;1202932;1202935;1202936;1202937;1202939;1202941;1202942;1202943;1202955;1202959;1202966;1202968;1202969;1202973;1202984;1203003;1203032;1203035;1203039;1203044;1203045;1203050;1203051;1203053;1203059;1203071;1203087;1203091;1203097;1203098;1203101;1203102
v1329	1208	17347	1240133;1240140;1240195;1240234;1240237;1240245;1240317;1240333;1240370;1240398;1240419;1240424;1240432;1240434;1240436;1240463;1240519;1240555;1240561;1240569;1240573;1240576;1240584;1240587;1240593;1240602;1240603
v1385	1266	17307	970854
v1386	1267	17213	317812
v1407	1293	17191	166967;166978;168336;168381;168395;168452;168486;168506
v1409	1295	17277	757670;757672;758183
v1416	1302	17212	311994;312068;312085;312099;312107;312112;312113;312125;312129;312133;312139;312145;312149;312150;312153;312158;312165;312171;312176;312178;312190;312216;312220;312235;312239;312358;312361
v1423	1312	17236	481759
v1424	1312	17291	859992;859995;860017;860019;860023
v1429	1320	17305	951038;951058;951061;951062;951069
v1434	1324	17237	491501;491504
v1435	1324	17285	814033;814039
v1439	1333	17314	1014923;1014941;1015011;1015099;1015106;1015140;1015146;1015149;1015155;1015174;1015185;1015197;1015199;1015204;1015216;1015222
v1453	1346	17196	199337
v1459	1359	17171	32405
v1460	1359	17175	59771;59797
v1461	1360	17179	81022
v1467	1373	17250	583548;583573
v1479	1388	17343	1207862
v1481	1391	17257	631666
v1515	1431	17215	331220
v1516	1431	17256	625123
v1545	1457	17303	936214;936218
v1557	1468	17298	908388;908404;908406;908468;908532;908546;908569;908574;908579;908582;908591;908623;908649;908652;908662;908675
v1558	1468	17303	937445;937451;937452;937456;937465
v1570	1474	17338	1166041
v1571	1474	17345	1218499
v1582	1491	17332	1121728
v1583	1491	17344	1214657;1214670;1214692;1214736;1214740;1214751;1214753;1214754;1214755;1214767;1214784;1214844
v1627	1527	17171	28274;28279
v1629	1531	17278	771570
v1631	1536	17240	509407;509412;509468;509469
v1647	1556	17216	341232;341234;341237;341248;341250;341271
v1648	1556	17251	590083
v1649	1556	17271	726790
