visit_id	wifi_id	date	indices
v11160	15897	17187	52272;52274;52275;52277
v11277	16070	17212	236568;236573;236575;236576
v11314	16110	17247	455762;455766;455788;455795
v11378	16219	17352	1177246;1177354;1177360;1177372;1177379;1177388;1177390;1177444;1177474;1177475;1177503;1177517;1177631;1177663
v11413	16273	17263	560283;560291;560293;560300
v11433	16307	17294	774138;774264;774376
v11479	16351	17333	1051071;1051177;1051198;1051208;1051312;1051334;1051350;1051404;1051541
v11482	16354	17278	660335
v11500	16381	17271	614647;614652;614664;614666;614667;614787;614798;614825;614900;614910
v11517	16409	17269	600178;600187;600192;600193;600200;600205;600206;600208;600214;600232;600234;600243;600244
v11518	16409	17284	692719;692729;692741;692750;692779;692787;692792;692796;692799;692803;692814;692819;692848;692876;692883;692886;692890;692896;692919;692935;692942;692957;692992;693011;693031;693032;693033
v11519	16409	17288	726523;726551
v11560	16466	17229	347141;347149;347212
v11561	16466	17312	900302;900385;900466;900512;900527;900542;900583;900628;900638;900679
v11562	16466	17317	936817;936862;936867;936918;936967;937049
v11570	16478	17323	981039;981043;981045
v11572	16482	17319	949444;949452;949458;949468
v11708	16704	17277	646870;646872;646874;646875;646877;646881;646883;646886;646888;646890;646894;646897;646902;646906;646907;646913;646915;646916;646924;646927;646929;646935;646939;646944;646945;646949;646953;646964;646965;646973;646981;646982;646984;646993;646999;647000;647015;647017;647019;647020;647106;647116;647118;647122;647180;647182
v11723	16727	17190	73309;73323;73335;73347;73375;73400;73408;73409;73417
v11756	16772	17228	339527;339610
v11757	16772	17247	458565;458602;458622
v11758	16772	17271	612632;612684;612693;612696
v11759	16772	17288	729335;729370;729375
v11760	16772	17298	799610;799669;799700;799720
v11761	16772	17304	841491;841501;841545;841622;841672;841692
v11762	16772	17329	1023188;1023194;1023271;1023307;1023322;1023340;1023355;1023446;1023449;1023480
v11763	16772	17332	1037564;1037600;1037694;1037822;1037889;1037904;1037936;1037962
v11764	16772	17333	1052815;1056143;1056154
v11765	16772	17345	1113542;1113552;1113578
v11766	16772	17359	1235865;1235903;1235926;1235929;1235992;1236014;1236015;1236056
v11864	16904	17181	8773;8873;8893;8902;8986;9007
v11865	16904	17190	73298;73343;73411;73487;73516;73626;73630;73641;73645
v11866	16904	17196	114194;114212;114293
v11867	16904	17197	122506;128853;128865;128870;128879;128882;128896;128899
v11868	16904	17246	454082
v11869	16904	17288	731481;731510
v11870	16904	17304	843989
v11907	16967	17304	842755;842770;842781;842784;842797;842835;842857;842867;842874;842919;842947;842985;842989;843002;843004;843007;843011;843013;843018;843031;843033;843035;843039;843040;843046;843064;843068;843073;843075;843325;843337
v11948	17022	17276	643662;643673;643689;643694
v11949	17022	17277	650598;650610;650612;650626;650631;650633;650635;650636;650640;650670;650675;650683;650689
v11950	17022	17333	1054425;1054492;1054543;1054547
v11960	17037	17304	841961;841964;841972
v11961	17037	17311	892908;892911
v11968	17046	17275	635486;635494;635498;635499;635514;635517
v11971	17049	17236	384526;384609;384686
v11988	17071	17197	127539
v12068	17201	17352	1180910;1180923;1180966;1180975;1180981;1180994;1181045;1181141
v12260	17445	17205	187270;187287
v12298	17491	17222	303520;303526;303558;303601;303618;303654;303671
v12299	17491	17348	1145648;1145656;1145662;1145695;1145919;1145922;1145957;1145959;1145982;1146010;1146021
v12314	17508	17321	968886;968912;968914;968928
v12320	17519	17300	811854;811889
v12326	17531	17272	623446;623533;623626
v12342	17555	17261	550858;550875;550887;550892;550893;550894;550907;550916;550921;550938;550946;550949;550959;550963;550965;550966;550985;550993
v12422	17673	17214	248954;249027;249046;249165;249168
v12423	17673	17255	510933;511004
v12424	17673	17290	747714
v12425	17673	17344	1100321;1100342
v12522	17809	17193	96299;96325;96332;96354;96369;96433;96478;96504;96530
v12523	17809	17216	261022;261140;261150;261152;261168;261228;261241
v12524	17809	17233	367688
