visit_id	wifi_id	date	indices
v9925	4632	17234	536885;536887;536894;536896;537894;537980;538089
v9926	4632	17312	972814;973089
v9949	4644	17369	1289925;1289930;1289936
v9950	4644	17375	1315131;1315152
v9956	4647	17241	588433;588457;588486
v9957	4647	17282	822689;822754;822780;822782
v9958	4647	17339	1131002;1131007;1131076;1131087;1131100;1131105;1131117
v10030	4678	17260	699249;699250;699251;699255;699256;699258;699261;699262;699284;699526;699804;699924;699927;699934;699951;699960;699964;699967;699968;700011;700034;700115;700116;700121;700122;700123;700128;700129;700131;700135;700138;700139;700163;700171;700179
v10031	4678	17261	704396;704579
v10032	4678	17264	723344
v10033	4678	17301	916902;916910;916925;916943;916970
v10034	4678	17329	1073483;1073484;1073485;1073487;1073494;1073496;1073497;1073500;1073503;1073504;1073506;1073514;1073515;1073517;1073523;1073525;1073545;1073549
v10035	4678	17332	1091100;1091103;1091104;1091106;1091109;1091111;1091113;1091120;1091127;1091128;1091129;1091145;1091146;1091148;1091169;1091179;1091185
v10036	4678	17347	1174422
v10037	4678	17353	1203156;1203158;1203160;1203162;1203165;1203172;1203174;1203176;1203177;1203179;1203181;1203182;1203183;1203186;1203188;1203189;1203190;1203191;1203211;1203248;1203256;1203259;1203267;1203270;1203271;1203276;1203277;1203279;1203280;1203284
v10038	4678	17406	1481760;1481762;1481763;1481776;1481778;1481790;1481792;1481797;1481798;1481803;1481808;1481824;1481828;1481829;1481830;1481833;1481836;1481837;1481846;1481868;1481871;1481872;1481925;1481957;1481960;1481961;1481974;1481979;1481981;1481982
v10039	4678	17420	1559743;1559744;1559745;1559752;1559755;1559756;1559757;1559761;1559766;1559768;1559769;1559770;1559772;1559798;1559799;1559839;1559842;1559893;1559895;1559913;1559916;1559927;1559928;1559930;1559976
v10040	4678	17443	1686680
v10274	4792	17272	764545;764546
v10275	4792	17419	1556612;1556619;1556620;1556705;1556706;1556707;1556724;1556726;1556731;1556732
v10309	4807	17294	884178;884193;884194;884199;884214
v10310	4807	17384	1361119;1361121;1361127;1361128;1361129;1361155;1361177;1361183;1361189;1361209;1361220;1361227;1361231;1361236;1361241
v10311	4807	17387	1372601;1372616;1372660;1372695;1372703;1372708;1372716;1372776;1372783;1372804;1372806;1372811;1372845;1372898;1372902;1372908;1376350;1376351;1376352;1376357;1376361;1376362;1376365;1376368;1376371;1376381;1376388;1376394;1376400;1376401;1376402;1376407;1376408;1376466;1376490
v10312	4807	17388	1379733
v10313	4807	17412	1512485;1512491;1512492;1512493;1512497;1512501;1512503;1512508;1512532;1512534;1512539;1512540;1512546;1512547;1512550;1512554;1512594;1512611;1512620;1513260;1513280;1513286;1513290;1513292;1513293;1513300
v10505	4894	17304	931872;931874;931913;931914;931926;931928;931946;932049;932054;932056
v10506	4894	17307	942861;942862;942871
v10507	4894	17310	957346;957347;957348;957349;957354;957358;957359;957360;957362;957363;957432;957433;957451;957472;957476;957491;957494;957495
v10508	4894	17341	1143925;1143927;1143934;1143938;1143943;1143945;1143949;1143950;1143982;1143983;1143990;1143994;1143995;1143996
v10558	4927	17245	613910;613911;613917;613918;613924;613925;613936
v10759	5027	17168	12591;12612;12656;12663;12687;12702;12705;12746;12748;12769
v10760	5027	17180	123131;123151;123176;123205;123235
v10761	5027	17181	129685;129689;129698;129713;129725;129738;129739;129740;129754;129763;129774;129784;129803;129812
v10762	5027	17212	340257;340259;340261;340308;340367;340373;340384;340401;340416;340437;340439
v10763	5027	17442	1678232
v10800	5043	17180	118585
v10801	5043	17208	306665;306670;306673;306679;306702;306707;306716
v10802	5043	17319	1013095;1013101;1013106;1013109;1013119;1013125;1013131;1013132;1013133;1013136;1013139;1013155;1013157;1013158;1013159;1013166
v10826	5054	17354	1209747;1209946;1210061;1210077;1210267;1210326;1210355;1210390;1210391
v10827	5054	17359	1239655;1239972;1240059
v11044	5155	17314	984262
v11260	5264	17194	202885;202886;202916;202919;202966;202971
v11437	5337	17208	305371;305425;305452;305455;305486;305539;305547;305622;305731;305735;305801;305828
v11494	5359	17428	1606337;1606342;1606347;1606366;1606369;1606373;1606397;1606398
v11552	5387	17342	1148912
v11553	5387	17346	1171439;1171482
v11554	5387	17363	1256391;1256397;1256399;1256400;1256401;1256402;1256404;1256405;1256409;1256417;1256418;1256427;1256428;1256435;1256439;1256457;1256458;1256459;1256469;1256594;1256612;1256615;1256616;1256618;1256624;1256627;1256628;1256662;1256698;1256702;1256732;1256739;1256750
v11614	5425	17313	976078;976080
v11615	5425	17369	1285874
v11639	5442	17293	878501
v11667	5463	17239	572500;572501;572502;572589;572631;572637;572638;572643;572645;572723;572725;572732;572736;572857
v11696	5480	17326	1056551;1056562;1056563;1056564;1056567;1056709;1056712
v11814	5529	17195	205530
v11865	5555	17424	1584848;1584851;1584863;1584907;1584909;1584953
v12010	5629	17426	1593345;1593782;1593787;1593791;1593792;1593793;1593816;1593849;1593850
v12080	5670	17445	1698690;1698717
v12149	5695	17360	1243119;1243120;1243121;1243122;1243123;1243125;1243128;1243129;1243132;1243135;1243136;1243140;1243153;1243154;1243155;1243156;1243157;1243186
v12150	5695	17369	1290833;1290868;1290906
v12151	5695	17373	1308037;1308040;1308042;1308043;1308068;1308070;1308082;1308083;1308084;1309671
v12152	5695	17397	1426482;1426483
v12153	5695	17408	1491296;1491298;1491299;1491300;1491303;1491305;1491309;1491313;1491318;1491321;1491332;1491337;1491338;1491383
v12154	5695	17410	1503703;1503704;1503705;1503706;1503708;1503716;1503722;1503724;1503777
v12155	5695	17422	1572620;1572622;1572643;1572666;1572667;1572668;1572669;1572671;1572685;1572833;1572845;1572851;1572888;1572901;1572923;1572928
v12216	5722	17418	1553022;1553024;1553026;1553031;1553033;1553035;1553036;1553038;1553105;1553108;1553113;1553117;1553118;1553139
v12217	5722	17435	1649830;1650465;1650476;1650503;1650510
v12401	5818	17179	109928;109929;109935;110024;110052;110128
v12420	5832	17436	1654932;1654934;1654937;1654944;1654946;1654947;1654948;1654957;1655040;1655041;1655047;1655048;1655050;1655054;1655232;1655268;1655300;1655301;1655340;1655351;1655396;1655417;1655503;1655549;1655551;1655556;1655561;1655582;1655614;1655615
v12421	5832	17437	1659308;1659309;1659310;1659312;1659332;1659333;1659334;1659337;1659338;1659344;1659363;1659383;1659478;1659479;1659481
v12435	5842	17230	506899
v12436	5842	17231	515839;515877;515885;515888;515929;516016
v12437	5842	17305	936104;936105;936107;936117
v12453	5847	17314	985307;985400;985562;985663
v12489	5865	17453	1721091;1721092;1721095;1721101;1721102;1721103
v12653	5945	17167	6327;6400;6407;6408
v12654	5945	17208	309766;309904;309909
v12655	5945	17296	890011;890014;890030;890034
v12701	5961	17211	334131;334175;334371;334372;334374;334409;334421;334434;334680;334683;334699
v12819	6016	17250	641220;641488
v12931	6077	17347	1175059;1175062;1175083;1175103;1175134
v12932	6077	17348	1181056;1181083
v12994	6109	17198	229224;229226;229227;229228;229229;229259;229264;229284;229300;229321;229323;229326;229336;229339;229371;229372;229373;229374;229387;229401;229403;229404;229455;229456;229457;229472;229474;229479;229481;229482;229511;229520;229526;229688;229691;229761;229762;229764;229774;229786;229830
v12995	6109	17233	527968;527975;527976;527977;528005;528038;528052;528056;528077;528215;528235;528239;528241;528242;528267;528376;528377;528378;528380;528381;528406;528413;528610;528611;528622;528625;528637;528661;528685;528698;528704;528721;528747;528751;528820;528821;528823;528829;528837;528848;528853;528941;528948;529045;529062;529088;529316;529321;529322;529323;529341;529351;529352;529356;529362;529363;529365;529456;529494;529500
v13144	6188	17181	127520;127537;127541;127581;127633;127638;127682;127728;127762;128910;128939
v13146	6190	17227	473007;473009;473139;473201;473202;473517
v13188	6211	17216	373535;373543;373569;373718
v13189	6211	17219	402980;402985;402988;403031;403035;403041;403045;403049;403060;403063;403078;403085;403090;403092;403109
v13190	6211	17276	789067;789068;789078;789080;789099;789105;789128
v13191	6211	17281	814573;814574;814583;814590;814591;814592;814593;814596;814603;814606;814607;814612;814615;814617;814676;814684;814685;814698;814716;814717;814718;814720;814724;814789;814791;814860;814863;814875;814905;814917;814918;814922;814923;814929;814930;814931;814933;814937;814940;814949;814951;814952;815626;815627;815629;815630;815635;815637;815641;815642;815644;815645;815646;815667;815668;815669;816605;816606;816608;816610;816611;816615;816624;816631;816634;816635;816636;816661;816701;816716;816725;816774
v13192	6211	17289	856865
v13193	6211	17290	864121
v13194	6211	17394	1409274;1409275;1409295;1409321;1409337;1409358;1409366;1409368;1409369;1409370;1409376;1409381;1409400;1409401;1409404
v13195	6211	17405	1474716;1474719;1474725;1474727;1474807;1474828;1474845;1474884;1474917;1474942;1474945;1474962;1474982;1474984;1474990;1474994;1474995;1474996;1475015;1475128;1475130;1475132;1475141;1476142;1476188;1476217;1476251
v13196	6211	17411	1510541
v13197	6211	17423	1576253;1576321;1576333;1576353
v13198	6211	17425	1587726;1587739;1587741;1587762;1587818;1587852;1587861;1587873;1587880;1588118;1588119;1588121;1588122;1588126;1588141
v13199	6211	17426	1593767;1593771;1593800;1593808
v13200	6211	17438	1662974;1662977;1662978;1663007;1663010;1663013;1663040;1663053;1663056;1663073;1663076;1663077;1663080;1663081;1663109;1663112;1663113;1663136;1663139;1663169;1663178;1663190
v13318	6261	17391	1392184;1392185;1392186;1392192;1392193;1392207;1392214;1392223;1392234;1392249;1392260;1392287;1392293;1392310;1392311
v13319	6261	17403	1464437;1464446;1464449;1464461;1464526;1464556;1464561;1464577;1464587;1464590;1464591
v13329	6269	17273	768898
v13330	6269	17276	787329
v13333	6272	17178	101098;101101;101104;101108;101112;101118;101120;101124;101126;101136;101138;101139
v13334	6272	17180	120269;120279;120307
v13335	6272	17181	124345;124346;124352;124356;124357;124368;124377;124387;124388;124389;124422;124426;124427;124429
v13336	6272	17239	576330;576344;576346;576350;576354;576356;576357;576381;576410;576413
v13337	6272	17260	697823;697828;697837;697856;697857;697858;697864;697865;697887;697889;697894;697924;697948;697983;697995;698004;698005;698006;698009;698011;698014;698015;698040;698058;698061;698067;698090;698091;698095;698179;698181
v13338	6272	17314	982529;982561;982671;982672;982677
v13362	6283	17222	432468;432492
v13444	6317	17173	54633;54634;54641;54642;54645;54650;54663;54667;54668;54670;54693;54710;54729;54766;54767;54820;54875;54905;54906;54907;54909;54910;54917;54927;54929
v13565	6384	17419	1555754;1555768;1555769;1555771;1555783;1555787;1555789;1555792;1555800;1555844;1555846;1555854;1555855;1555888;1555900;1555904
v13659	6430	17227	475335;475384;475394;475406;475423;475445;475537;475545;475621;475624;475631
v13697	6438	17178	101974;101995;102051;102059;102127;102132;102134;102142;102150;102169;102246;102248;102259;102309;102347;102416;102436;102445;103470;103562;103579;103648;103663
v13830	6501	17360	1241490;1241491;1241498;1241512;1242293;1242300;1242303;1242314;1242315
v13862	6516	17172	47132;47207;47230;47265;47322;47397;47439;47452
v13879	6520	17378	1331923;1331925;1331926;1331934;1331935;1331937
v14065	6600	17251	647222;647228;647234;647238;647239;647251;647252;647253;647263;647268;647269;647270;647286;647298;647320
v14066	6600	17300	910476;910484;910489;910521;910523;910537;910540;910543;910557;910614;910619;910641;910649;910650
v14202	6656	17289	856238;856278;856303;856384;856394;856421
v14203	6656	17297	894028;894035
v14402	6747	17337	1121461
v14403	6747	17345	1163230
v14487	6788	17205	283358;283361;283362;283365;283369;283374;283376;283384;283401;283415;283463;283468;283469
v14488	6788	17238	567434;567439;567474;567486;567508;569753;569754;569755;569778;569789;569794;569853
v14489	6788	17254	662832
v14490	6788	17298	900019;900030;900031;900062;900084;900094;900159;900166;900173;900177;900178;900181;900182;900183;900189;900193;900199;900201;900214;900251;900265;900286;900302;900341;900342
v14491	6788	17314	979862;979935
v14492	6788	17393	1402431
v14688	6871	17431	1625471;1625503;1625533;1625644;1625655;1625687
v14713	6887	17209	319328;319439
v14714	6887	17211	331253;331367;331543;331642;331652
v14801	6932	17372	1300860;1300862;1300931;1301050
v14802	6932	17441	1675646;1675679;1675682;1675683;1675721;1675727;1675795;1675808;1675813;1675814
v14806	6935	17223	442009
v14928	6997	17321	1027278;1027462
v15213	7136	17210	322421;322481
v15214	7136	17218	392171;392277;392508;392569
v15326	7188	17308	947802;948274;948280;948281;948285;948299
v15420	7237	17172	43726;43744;43755;43879;43903;43904;43905;43954;43963;43965;44048;44104;44125;44193;44194;44195;44221;44223;44725;44726;44732;44735;44736;44758;44761;44762
