visit_id	wifi_id	date	indices
v294	324	17366	1303337;1303349;1303352;1303356;1303358;1303396;1303397;1303438;1303479;1303509;1303531;1303539;1303545;1303556;1303565;1303568;1303572;1303583;1303585;1303596;1303601;1303603;1303604
v295	325	17259	541642;541672;541707;541733;541798;541806;541810
v296	326	17372	1356264;1356406;1356446;1356483;1356682;1356738;1356741;1356744;1356755
v297	327	17183	23553
v298	327	17287	721238;721239;721240;721242;721247;721249;721256;721260;721268;721293;721301;721303;721304;721306;721326;721336;721351;721356
v299	328	17185	41664;41667;41669;41671;41673;41685;41689;41693;41711
v300	329	17272	622548;622561;622652;622688;622760;622779;622796
v301	330	17218	272882;272892;272904;272963
v302	331	17404	1594185;1594188;1594197;1594205;1594212;1594222;1594234;1594274;1594293;1594302;1594321;1594340;1594341;1594353;1594354;1594375;1594379;1594382;1594396;1594404;1594412;1594417;1594425
v303	332	17372	1356519;1356571
v304	333	17328	1015609;1015630;1015632;1015666;1015721
v305	337	17299	808271;808289;808294;808321;808361;808458;808555;808639;808662;808697;808722;808741;808757;808793;808828
v306	339	17234	373082;373095;373110;373119;373120;373124;373141;373150;373168;373188;373205;373206;373209;373211;373214;373215
v307	340	17351	1163631;1163634;1163636;1163640;1163641;1163648;1163649;1163651;1163653;1163656;1163666;1163667;1163675;1163676;1163693;1163694;1163700;1163704
v308	341	17256	515935;515940;515941;515942;515944;515948;515949
v309	343	17275	639923;639940;639946;639948;639957
v310	344	17289	734579;734694;734713;734731;734733
v311	345	17344	1105127;1105382
v312	346	17228	338458;338463;338469;338477;338478;338482;338484;338485
v313	347	17286	715070
v314	348	17418	1681054;1681058
v315	349	17346	1119643;1119646;1119647;1119648;1119649
v316	350	17402	1578994;1579000;1579004;1579005;1579007;1579013;1579014;1579022;1579026;1579027;1579028;1579031;1579032;1579059;1579062;1579093;1579099;1579100;1579164;1579173;1579199;1579215;1579282;1579306;1579332;1579333;1579334;1579340;1579342;1579343;1579350;1579387;1579393;1579413;1579423;1579430;1579435;1579442;1579459;1579462;1579463;1579499;1579613;1579664;1579704;1579706;1579742;1579854
v317	351	17197	126017;126061;126067;126104;126107;126111;126112
v318	353	17388	1494201;1494202;1494247;1494254
v319	354	17310	884530;884535;884549
v320	355	17391	1519733;1519761;1519774
v321	357	17197	125048
v322	358	17209	215683;216342
v323	360	17292	764180;764182;764187;764189;764190;764199;764201;764205;764206;764207;764211;764212;764215;764224;764242;764259;764274;764276;764278;764289;764293;764298;764299;764326;764330;764332;764361;764366;764367;764391;764393;764394;764399;764404;764405;764409;764410;764412;764417;764421;764450;764453;764455;764457;764458;764459;764465;764466
v324	360	17328	1015015;1015024;1015026;1015032;1015055;1015056;1015057;1015062;1015063;1015065;1015075;1015077;1015082;1015108;1015109;1015115;1015118;1015143;1015162;1015165;1015172;1015174;1015176;1015186;1015187;1015221;1015224;1015260;1015261;1015265;1015269
v325	361	17406	1609201;1609204;1609208;1609213;1609219;1609227;1609232;1609234;1609239;1609244;1609251;1609255;1609265;1609268;1609269;1609270;1609271;1609274;1609275;1609277;1609278;1609286
v326	362	17378	1410003;1410013;1410023;1410036;1410066;1410122;1410149;1410170;1410214;1410244;1410266;1410284;1410371;1410388;1410477
v327	363	17228	338799
v328	364	17413	1653208;1653211;1653212;1653222;1653225;1653228;1653239;1653244;1653255;1653257;1653258;1653259;1653261;1653263;1653264;1653269;1653271;1653273;1653277
v329	366	17334	1069039
v330	366	17405	1599209;1599211;1599212;1599213;1599215;1599218;1599219;1599222;1599225;1599227;1599228;1599229;1599230;1599236;1599240;1599241;1599242;1599243;1599244;1599245;1599246
