index	wifi_id	ts	area	dwell_time
23289	1122	1483617503	out	41
23310	32899	1483617557	out	608
23522	1122	1483618978	out	68
23555	28908	1483619109	out	1050
23566	31278	1483619157	out	416
23571	31278	1483619192	in	337
23572	31278	1483619192	1f	337
23573	31278	1483619196	1f-left-3	326
23574	31278	1483619202	1f-right-3	301
23577	31278	1483619214	1f-right-2	278
23581	31278	1483619216	1f-left-2	284
23583	31278	1483619223	1f-right-1	260
23589	31278	1483619248	2f-stair	204
23590	31278	1483619248	2f	204
23594	31278	1483619259	2f-left-1	173
23600	31278	1483619290	1f-left-1	191
23603	31278	1483619356	2f-left-2	67
23605	31278	1483619391	2f-right-2	14
23652	28908	1483619677	in	409
23653	28908	1483619677	1f	409
23654	28908	1483619682	1f-left-3	402
23655	28908	1483619682	1f-right-3	399
23662	28908	1483619693	1f-left-2	383
23664	28908	1483619698	1f-right-2	373
23667	28908	1483619727	1f-left-1	36
23668	28908	1483619729	1f-right-1	336
23687	28908	1483619813	2f-stair	222
23688	28908	1483619813	2f	222
23689	28908	1483619814	2f-left-1	186
23722	28908	1483619990	2f-right-2	3
23774	39162	1483620361	out	49
23957	39162	1483621558	out	32
24086	4792	1483622643	out	357
24090	4792	1483622699	in	215
24091	4792	1483622699	1f	215
24092	4792	1483622699	1f-left-2	213
24093	4792	1483622699	1f-right-3	215
24094	4792	1483622699	1f-left-3	59
24095	4792	1483622712	1f-right-2	188
24107	4792	1483622764	1f-left-1	29
24109	4792	1483622764	1f-right-1	6
24277	34111	1483662861	out	15
24392	34898	1483666797	out	82
24538	48526	1483668665	out	224
24839	48526	1483673433	out	519
24848	48526	1483673465	1f	456
24851	48526	1483673465	in	456
24852	48526	1483673466	1f-right-1	415
24857	48526	1483673504	2f-stair	28
24858	48526	1483673504	2f	33
24861	48526	1483673533	2f-left-1	4
24863	48526	1483673615	1f-right-2	236
24868	48526	1483673759	1f-left-3	163
24870	48526	1483673795	1f-right-3	69
25002	34629	1483675822	out	1918
25006	34629	1483675850	in	1431
25008	34629	1483675851	1f	1430
25009	34629	1483675854	1f-right-3	1426
25014	34629	1483675869	1f-right-2	1298
25019	34629	1483675938	1f-left-3	1324
25021	34629	1483675946	1f-left-2	1301
25033	34629	1483675986	1f-right-1	1221
25044	34629	1483676131	2f	939
25045	34629	1483676131	2f-left-1	909
25056	34629	1483676175	2f-right-1	866
25069	34629	1483676256	2f-stair	814
25075	34629	1483676337	2f-left-2	45
25134	34629	1483676808	1f-left-1	412
25400	48584	1483678988	out	78
25562	22514	1483680554	out	1178
25564	22514	1483680602	1f	466
25565	22514	1483680602	in	466
25566	22514	1483680602	1f-left-3	461
25570	22514	1483680611	1f-right-3	448
25572	22514	1483680618	1f-right-2	451
25575	22514	1483680621	1f-left-2	436
25576	22514	1483680623	1f-right-1	335
25577	22514	1483680625	1f-left-1	392
25597	22514	1483680759	2f	162
25598	22514	1483680761	2f-stair	159
25601	22514	1483680766	2f-right-1	136
25602	22514	1483680767	2f-left-1	145
25603	22514	1483680789	2f-right-2	104
25607	22514	1483680793	2f-left-2	58
25921	27878	1483683567	out	1810
25952	27878	1483683761	in	1586
25961	27878	1483683820	1f	1527
26002	27878	1483684442	1f-right-3	19
26003	27878	1483684446	1f-left-2	852
26005	27878	1483684458	1f-left-3	214
26013	27878	1483684568	1f-right-2	172
26046	27878	1483684849	2f	311
26051	20593	1483684868	out	9
26074	27878	1483685027	2f-left-1	123
26077	27878	1483685035	2f-right-1	125
26379	32899	1483687162	out	137
26503	37517	1483688554	out	70
26632	34898	1483689765	out	66
26865	43815	1483691470	out	875
26870	43815	1483691512	in	2
26871	43815	1483691512	1f	2
27179	20593	1483693911	out	7
27550	25868	1483697043	out	229
27567	25868	1483697126	in	105
27568	25868	1483697126	1f	105
27760	43455	1483698456	out	300
27964	23618	1483699783	out	203
28098	23618	1483700846	out	96
28476	48526	1483703266	out	823
28602	43455	1483704397	out	37
28735	43455	1483705254	out	78
28778	20593	1483705473	out	5
29189	22126	1483707930	out	1288
