visit_id	wifi_id	date	indices
v201	286	17305	854485;854507;854526;854534;854545;854648;854671;854693
v202	287	17333	1055248;1055429;1055436
v203	288	17222	304899
v204	291	17260	550968;550985;551020;551030;551037
v205	292	17319	950873;950881;950884;950887;950891;950896;950908;950946;950947;950956;950977;950991;951030
v206	294	17344	1105895;1105904;1105905;1105918;1105919;1105922;1105923;1105926;1105932;1105999;1106003;1106155;1106210;1106239
v207	295	17344	1103951;1103953
v208	296	17203	174073;174087;174117;174142;174143;174150;174166
v209	297	17194	108000;108001;108006;108008;108018;108020;108028;108050;108101;108185;108251;108335;108341;108391
v210	298	17191	87753;87760;87761;87763;87765;87766;87770;87774;87788;87812;87814;87835
v211	298	17310	887298;887301;887303;887305
v212	303	17237	400472;400474;400476;400478;400480;400494;400503;400504;400531;400535;400537;400566;400570;400577;400580;400581;400583;400584;400587;400588;400597
v213	307	17204	182122;182150;182228
v214	308	17190	76685;76689;76690
v215	309	17355	1208785;1208792;1208809;1208810;1208863;1208891;1208898;1208915;1208924;1208993;1209039
v216	310	17325	994145;994169;994179;994207;994217;994233;994237;994241;994246;994260;994284;994316;994346;994380;994390;994428;994432;994469;994483;994503;994507;994511;994520;994537;994540;994553
v217	313	17298	802084
v218	314	17294	777520;777542;777560;777571;777573;777587;777629;777633;777635
v219	315	17243	435301
v220	318	17194	108171;108354;108371;108377;108387
v221	319	17201	165560;165918;165925;165964;165968
v222	320	17333	1051435;1051492;1051709
v223	321	17255	516457
v224	323	17182	16838;16842;16843;16846;16866;16867;16869;16890;16892;16893;16898;16901;16922;16929
v225	326	17284	698650
v226	327	17275	637829
v227	328	17294	777787;777797;777799;777801;777803;777804;777818;777821;777823;777825;777829;777841;777842;777848;777852;777854;777865;777883;777885;777887
v228	329	17234	380370;380375;380384;380386;380387;380388;380391;380392;380432;380436;380441;380444;380446;380450;380472;380475;380476;380477;380497;380498;380500;380502;380512;380514
v229	330	17348	1140145;1140203;1140221;1140300;1140394;1140454;1140459;1140559;1140584;1140592;1140675;1140715;1140737;1140751;1140763;1140834;1140966;1141012;1141089;1141109;1141115;1141119;1141122;1141173;1141190;1141206;1141218;1141221;1141223;1141239
v230	332	17187	53190;53207
v231	333	17218	279322;279339;279343;279344;279345;279346;279348
v232	334	17211	234407;234412;234418;234436
v233	335	17230	358479;358496;358500;358506;358512;358524;358525;358527;358534;358545;358547
v234	336	17182	14572;14638;14647;14677;14683;14825;14829;14835;14837;14875;14890;14900;14904;14932
v235	337	17335	1072387;1072411;1072418;1072480;1072483;1072507;1072586;1072631
