exp_id,store_id,all_data,max_num_histories,previous_visits,multi_head,num_total_epoch,train_size,test_size,training_length,train_censored_size,train_revisit_ratio,test_revisit_ratio,train_censored_revisit_ratio,c_nll_date,c_nll_week,c_nll_month,c_nll_season,c_rmse,c_ce,c_rank,switch_low_bilstm,switch_low_cnn,switch_low_att,switch_low_userid,switch_low_hand,switch_high_lstm,time_start,time_end,time_run,test_acc_pp_baseline,test_fscore_pp_baseline,test_cindex_pp_baseline,test_RMSE_pp_baseline,test_acc_SurvRev,test_fscore_SurvRev,test_cindex_SurvRev_interval,test_cindex_SurvRev_censored_prob,test_RMSE_SurvRev,train_censored_acc_pp_baseline,train_censored_fscore_pp_baseline,train_censored_cindex_pp_baseline,train_censored_RMSE_pp_baseline,train_censored_acc_SurvRev,train_censored_fscore_SurvRev,train_censored_cindex_SurvRev_interval,train_censored_cindex_SurvRev_censored_prob,train_censored_RMSE_SurvRev
BA8UVBWE9A,store_A,1000,5,True,False,10,785,377,180,623,0.20636942675159237,0.1856763925729443,0.19743178170144463,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,True,True,True,True,False,1559549610.6905208,1559550041.661663,430.9711422920227,0.3209549071618037,0.23809523809523808,0.5936428966279712,267.88460016913365,0.19363395225464192,0.3153153153153153,0.5656440022111664,0.510171365395246,59.32722849931753,0.7335473515248796,0.2019230769230769,0.4690556370140019,177.96751776193682,0.19743178170144463,0.3297587131367292,0.43285854696034676,0.5255869036301822,190.95822216091332
NPP05M9EVS,store_C,1000,5,True,False,10,1482,247,180,753,0.49190283400809715,0.29959514170040485,0.26693227091633465,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,True,True,True,True,False,1559549212.7713797,1559550048.2250977,835.4537179470062,0.3562753036437247,0.3908045977011494,0.544988571032763,261.53415544605696,0.29959514170040485,0.46105919003115264,0.42598877883216735,0.5226847683036642,25.62275449533797,0.6241699867197875,0.20281690140845068,0.5601220510023183,160.34730796332906,0.26693227091633465,0.4213836477987421,0.5700472180553662,0.48689144961134595,126.58966920103751
V1LN6LNN82,store_C,1000,5,True,False,10,1482,247,180,753,0.49190283400809715,0.29959514170040485,0.26693227091633465,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,True,True,True,True,False,1559549260.3340595,1559550083.0415614,822.7075018882751,0.38866396761133604,0.42145593869731796,0.4865969384221099,333.161491928006,0.29554655870445345,0.45625000000000004,0.5276719540070651,0.5166932188127727,25.120504535497105,0.5843293492695883,0.14713896457765668,0.6252471703259239,121.35034702340143,0.26693227091633465,0.4213836477987421,0.6583339015409791,0.5197011795990727,124.78376557583731
DKE33XYX3K,store_A,1000,5,True,False,10,785,377,180,623,0.20636942675159237,0.1856763925729443,0.19743178170144463,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,True,True,True,True,False,1559549668.5185869,1559550102.0036833,433.48509645462036,0.3395225464190981,0.26548672566371684,0.47893864013266996,349.27327449989514,0.246684350132626,0.330188679245283,0.5629906025428414,0.5335820895522388,56.66022720166553,0.6869983948635634,0.19087136929460582,0.5423682387251664,162.82447833457104,0.19743178170144463,0.3297587131367292,0.3044084236984999,0.5183120377680743,192.8133804801312
ZI01ZE6HBI,store_E,1000,5,True,False,10,1011,348,180,652,0.35509396636993074,0.1896551724137931,0.2116564417177914,0.0,0.0,0.125,0.125,0.25,0.25,0.25,False,True,False,False,False,True,1559549637.655196,1559550151.8424175,514.1872215270996,0.33620689655172414,0.26666666666666666,0.46287568096957826,294.55792396765975,0.5574712643678161,0.38888888888888884,0.5706678092673073,0.5379200587623186,46.60403790677993,0.6380368098159509,0.19727891156462585,0.620109346811177,140.03845985643306,0.2116564417177914,0.34936708860759497,0.6626223954388333,0.6989657499345847,83.55374095897928
3Q3J3Q228M,store_B,1000,5,True,False,10,933,394,180,606,0.3504823151125402,0.20812182741116753,0.18646864686468648,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,True,True,True,True,False,1559549637.15706,1559550157.8440983,520.6870384216309,0.37055837563451777,0.31491712707182323,0.4443019776974783,422.22295797051237,0.22842639593908629,0.3476394849785408,0.47810545129579984,0.5191164471383611,37.46845110479734,0.6732673267326733,0.13913043478260873,0.6016235361906215,147.39131298038546,0.18646864686468648,0.3143254520166898,0.6207483857847375,0.4739437693832935,151.18198699381514
859X6PAFRD,store_C,1000,5,True,False,10,1482,247,180,753,0.49190283400809715,0.29959514170040485,0.26693227091633465,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,False,False,False,False,True,1559549336.7387478,1559550173.7275972,836.988849401474,0.43724696356275305,0.46332046332046345,0.4791854263351112,359.89641048949954,0.5303643724696356,0.3555555555555556,0.5226155018355614,0.5206760407286832,64.43775416703816,0.6148738379814077,0.1899441340782123,0.599336901677349,138.91725640979985,0.26693227091633465,0.4213836477987421,0.6261506204827492,0.6426513705168416,91.27635184689582
ODFF914ZXS,store_E,1000,5,True,False,10,1011,348,180,652,0.35509396636993074,0.1896551724137931,0.2116564417177914,0.0,0.0,0.125,0.125,0.25,0.25,0.25,False,True,False,False,False,True,1559549706.202037,1559550219.583764,513.3817269802094,0.27873563218390807,0.2507462686567164,0.5653424741384587,246.3669903501527,0.5660919540229885,0.3836734693877551,0.481789802289282,0.5071310522127686,50.46466281577456,0.6395705521472392,0.1696113074204947,0.5856251635382094,151.19846417896272,0.2116564417177914,0.34936708860759497,0.6806907853965544,0.650530896671395,83.11594642296981
UQAQKXG7PK,store_C,1000,5,True,False,10,1482,247,180,753,0.49190283400809715,0.29959514170040485,0.26693227091633465,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,False,False,False,False,True,1559549393.5068567,1559550231.2635815,837.7567248344421,0.41700404858299595,0.4418604651162791,0.4960171780840895,448.71996800648566,0.5344129554655871,0.3783783783783784,0.6128004433053958,0.6461868809309413,64.07862148638576,0.6108897742363878,0.16524216524216523,0.594956020728215,116.81411966429243,0.26693227091633465,0.4213836477987421,0.6818491749624983,0.6625443201963725,89.06833148857326
FBME4RBSE9,store_C,1000,5,True,False,10,1482,247,180,753,0.49190283400809715,0.29959514170040485,0.26693227091633465,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,False,False,False,False,True,1559549420.2011302,1559550250.9210112,830.7198810577393,0.4008097165991903,0.41732283464566927,0.5625129874627692,236.35800229248278,0.5789473684210527,0.3734939759036145,0.5979081526632957,0.5699937660178708,69.83269123174547,0.6201859229747676,0.19662921348314608,0.5826145506613937,135.0991984143173,0.26693227091633465,0.4213836477987421,0.6779882040092732,0.679053593345152,88.27862732495899
PM432J2CX0,store_D,1000,5,True,False,10,742,405,180,595,0.19811320754716982,0.08641975308641975,0.1226890756302521,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,True,True,True,True,True,1559550052.112656,1559550424.2969294,372.18427324295044,0.27901234567901234,0.17045454545454544,0.3837747731061308,324.7224312413962,0.5580246913580247,0.20444444444444446,0.46610483422856086,0.4546212261529913,49.67605270601495,0.6487394957983194,0.16064257028112447,0.5470772354284748,149.2352055360636,0.1226890756302521,0.218562874251497,0.6337027324253447,0.6741956405267462,82.20481548587179
UOILE2IQC9,store_D,1000,5,True,False,10,742,405,180,595,0.19811320754716982,0.08641975308641975,0.1226890756302521,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,True,True,True,True,True,1559550086.6816392,1559550457.2319703,370.55033111572266,0.2617283950617284,0.14326647564469913,0.5205593628449713,268.68092243553764,0.5506172839506173,0.21551724137931036,0.4545286164104464,0.48217262456010374,46.6024330762854,0.6319327731092437,0.15444015444015444,0.5962270535487691,234.9838741922778,0.1226890756302521,0.218562874251497,0.580238558497589,0.612525731043623,79.26774890853474
Z5HHMPNXQT,store_A,1000,5,True,False,10,785,377,180,623,0.20636942675159237,0.1856763925729443,0.19743178170144463,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,True,True,True,True,True,1559550045.4867666,1559550480.0048094,434.51804280281067,0.34748010610079577,0.26347305389221554,0.5486456605859591,308.6703221376432,0.5145888594164456,0.36678200692041524,0.4809839690436705,0.45400773908236597,53.27423728676302,0.7062600321027287,0.19383259911894274,0.5539371284017853,190.22213462425253,0.19743178170144463,0.3297587131367292,0.5633952596555113,0.5897716836118138,141.7378379894273
40USGO4R2H,store_A,1000,5,True,False,10,785,377,180,623,0.20636942675159237,0.1856763925729443,0.19743178170144463,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,True,True,True,True,True,1559550105.693443,1559550544.418525,438.7250819206238,0.32625994694960214,0.2616279069767442,0.47446102819237146,440.6977563253603,0.4854111405835544,0.3701298701298701,0.5917081260364843,0.6122719734660034,46.87402133410254,0.7174959871589085,0.24786324786324787,0.49219341636723973,198.37981031152842,0.19743178170144463,0.3297587131367292,0.47790148719849185,0.48312198894671543,135.4486812726612
AF34C4A3S1,store_E,1000,5,True,False,10,1011,348,180,652,0.35509396636993074,0.1896551724137931,0.2116564417177914,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,True,True,True,True,False,1559550155.4608495,1559550673.343126,517.8822765350342,0.34770114942528735,0.27009646302250806,0.5369406867845994,238.09078712097443,0.19827586206896552,0.32116788321167883,0.5095794821570668,0.4708636836628512,40.900923496604,0.6334355828220859,0.21639344262295082,0.565339539751835,161.71559609642293,0.2116564417177914,0.34936708860759497,0.6434798176635038,0.48831476457383666,125.86153207480447
13GZKZF3UE,store_B,1000,5,True,False,10,933,394,180,606,0.3504823151125402,0.20812182741116753,0.18646864686468648,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,True,True,True,True,True,1559550161.7549515,1559550692.5277767,530.7728252410889,0.3730964467005076,0.30422535211267604,0.5484322182072503,300.84995135190945,0.41878172588832485,0.3323615160349854,0.31402261335820025,0.35555814586004586,64.16937079077805,0.7145214521452146,0.11282051282051282,0.6118765570186588,115.85917368709721,0.18646864686468648,0.3143254520166898,0.7686545664073754,0.7814666056569559,111.1648228341961
PI2CKBQ4G2,store_E,1000,5,True,False,10,1011,348,180,652,0.35509396636993074,0.1896551724137931,0.2116564417177914,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,True,True,True,True,False,1559550223.105875,1559550741.9726133,518.866738319397,0.3045977011494253,0.2341772151898734,0.525065801554753,227.13101783155415,0.20689655172413793,0.32019704433497537,0.4658750076513436,0.5502846299810247,39.98945393734111,0.6104294478527608,0.18064516129032257,0.5876358227865534,133.37685058712796,0.2116564417177914,0.34936708860759497,0.5239419938578491,0.5044206960186193,125.93564570325472
TU09B5190H,store_D,1000,5,True,False,10,742,405,180,595,0.19811320754716982,0.08641975308641975,0.1226890756302521,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,True,True,True,False,True,1559550428.0102596,1559550796.6802886,368.670028924942,0.27901234567901234,0.13609467455621302,0.4953695128727542,312.839427923475,0.582716049382716,0.213953488372093,0.5120392665308391,0.5047230968697907,48.74795261447214,0.6638655462184874,0.18032786885245902,0.5177226968953558,192.35836675793556,0.1226890756302521,0.218562874251497,0.6345204861404844,0.627160702704227,81.35187352509678
XQ242PS066,store_D,1000,5,True,False,10,742,405,180,595,0.19811320754716982,0.08641975308641975,0.1226890756302521,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,True,True,True,False,True,1559550460.841213,1559550828.7153783,367.87416529655457,0.25679012345679014,0.13753581661891118,0.5425078718281163,285.3573730916766,0.5950617283950618,0.20388349514563103,0.47786627153176514,0.48546027042044826,52.52852599771709,0.6638655462184874,0.14529914529914528,0.5723994021938358,149.78794980109015,0.1226890756302521,0.218562874251497,0.6692045230239968,0.6753235766855596,79.60075760808002
RQJXQGVOKH,store_A,1000,5,True,False,10,785,377,180,623,0.20636942675159237,0.1856763925729443,0.19743178170144463,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,True,True,True,False,True,1559550483.5662072,1559550919.8311532,436.2649459838867,0.3156498673740053,0.25,0.5877280265339967,263.6554011576808,0.47745358090185674,0.37460317460317466,0.5348258706467661,0.4791044776119403,46.67635556926445,0.6821829855537721,0.15384615384615383,0.5005719994199442,181.6424537046948,0.19743178170144463,0.3297587131367292,0.6302789101396967,0.5656188066964214,141.19512043930737
IT9W3GRHIW,store_C,1000,5,True,False,10,1482,247,180,753,0.49190283400809715,0.29959514170040485,0.26693227091633465,0.0,0.0,0.125,0.125,0.25,0.25,0.25,False,True,False,False,False,True,1559550177.4252717,1559550989.9621327,812.5368609428406,0.4048582995951417,0.42801556420233466,0.5009350973193877,339.68449894855183,0.46963562753036436,0.4072398190045249,0.5620973886541525,0.582184664403962,51.567027509449765,0.6268260292164675,0.16119402985074627,0.5777393290604118,114.77341538810334,0.26693227091633465,0.4213836477987421,0.6800081821900995,0.6679905904813855,84.42023651747112
CFK8HGPVM0,store_A,1000,5,True,False,10,785,377,180,623,0.20636942675159237,0.1856763925729443,0.19743178170144463,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,True,True,True,False,True,1559550548.143327,1559550990.5246558,442.38132882118225,0.33156498673740054,0.23636363636363636,0.5486456605859591,234.51952010333687,0.596816976127321,0.40625,0.5660585959093422,0.5321724709784411,63.833479994489956,0.6886035313001605,0.19834710743801653,0.524950453571371,190.2776734963061,0.19743178170144463,0.3297587131367292,0.6002610250874112,0.5400802410453893,135.025200756218
0V1A6O5PGB,store_C,1000,5,True,False,10,1482,247,180,753,0.49190283400809715,0.29959514170040485,0.26693227091633465,0.0,0.0,0.125,0.125,0.25,0.25,0.25,False,True,False,False,False,True,1559550235.0629802,1559551051.5214279,816.4584476947784,0.4008097165991903,0.408,0.5287802174967099,300.56387065017674,0.5141700404858299,0.36170212765957444,0.45334903373276997,0.4950474475306504,65.29158052566437,0.6321381142098274,0.1971014492753623,0.5894756579844539,116.71800336611828,0.26693227091633465,0.4213836477987421,0.623917564434747,0.611073230601391,88.03191920711407
9TMEQ1CF2U,store_C,1000,5,True,False,10,1482,247,180,753,0.49190283400809715,0.29959514170040485,0.26693227091633465,0.0,0.0,0.125,0.125,0.25,0.25,0.25,False,True,False,False,False,True,1559550254.6642773,1559551066.844732,812.1804547309875,0.3967611336032389,0.4202334630350194,0.5229618341760753,318.4090876229078,0.5060728744939271,0.35789473684210527,0.4368636143243056,0.40430837431599365,62.72161321943077,0.6135458167330677,0.15160349854227406,0.5989959770898677,147.3172168395425,0.26693227091633465,0.4213836477987421,0.6100461952816038,0.6260611277785354,93.30410387363214
T0O5A1ZQUV,store_D,1000,5,True,False,10,742,405,180,595,0.19811320754716982,0.08641975308641975,0.1226890756302521,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,True,True,False,False,True,1559550800.5379305,1559551171.7435813,371.205650806427,0.2740740740740741,0.1453488372093023,0.4847193924800889,248.00785380399796,0.5950617283950618,0.21904761904761902,0.5369512872754214,0.5047230968697907,49.200952576268456,0.6386554621848739,0.11522633744855967,0.6343230973126921,123.51368461595847,0.1226890756302521,0.218562874251497,0.652144488621944,0.6406677382060175,82.68087593591609
9M4RPM6NTC,store_D,1000,5,True,False,10,742,405,180,595,0.19811320754716982,0.08641975308641975,0.1226890756302521,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,True,True,False,False,True,1559550832.5352151,1559551204.7465947,372.21137952804565,0.2691358024691358,0.15909090909090912,0.4381366919799963,329.3530384521544,0.6567901234567901,0.2057142857142857,0.48916466012224485,0.5447305056491943,63.88520144469046,0.6369747899159663,0.1818181818181818,0.5603586836985026,201.43445897204026,0.1226890756302521,0.218562874251497,0.6171784676987283,0.6083805656599837,77.8114970475328
IVUCLC0F05,store_E,1000,5,True,False,10,1011,348,180,652,0.35509396636993074,0.1896551724137931,0.2116564417177914,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,True,True,True,True,True,1559550677.0842443,1559551206.540682,529.4564378261566,0.3218390804597701,0.2435897435897436,0.5726877639713533,257.18614070308547,0.5459770114942529,0.38759689922480617,0.503029932056069,0.5221888963702026,50.490838811123034,0.6334355828220859,0.17869415807560138,0.5953892553674962,175.71267506389484,0.2116564417177914,0.34936708860759497,0.7113051381983942,0.7117182873590129,88.37110578820469
65EXDIQEN0,store_B,1000,5,True,False,10,933,394,180,606,0.3504823151125402,0.20812182741116753,0.18646864686468648,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,True,True,True,False,True,1559550695.907439,1559551220.7822623,524.8748233318329,0.35786802030456855,0.2913165266106442,0.4932587325640129,355.0310681119119,0.4517766497461929,0.3493975903614458,0.43495745424874693,0.5764463612697672,63.51039071654664,0.6864686468646864,0.11214953271028037,0.65068551188842,163.64931296457692,0.18646864686468648,0.3143254520166898,0.6961716406528039,0.7006287389631739,117.46564201774731
OIPPJQ9ZIQ,store_E,1000,5,True,False,10,1011,348,180,652,0.35509396636993074,0.1896551724137931,0.2116564417177914,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,True,True,True,True,True,1559550745.4637084,1559551270.1613646,524.6976561546326,0.3448275862068966,0.28750000000000003,0.4529595396951705,374.8842064044366,0.5287356321839081,0.3880597014925373,0.5646079451551692,0.5701169125298402,43.22204786754956,0.6319018404907976,0.16083916083916083,0.591450566702932,182.41064395888614,0.2116564417177914,0.34936708860759497,0.7168137936733092,0.7108093592056519,82.62892656225368
6Z5HOP5UBO,store_A,1000,5,True,False,10,785,377,180,623,0.20636942675159237,0.1856763925729443,0.19743178170144463,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,True,True,False,False,True,1559550923.5897417,1559551362.7913134,439.20157170295715,0.2917771883289125,0.20771513353115725,0.5627418463239359,259.8153975320459,0.5278514588859416,0.3732394366197183,0.42338308457711443,0.3944997236042012,56.97714186972677,0.7255216693418941,0.22624434389140272,0.454763707845254,240.48677846993445,0.19743178170144463,0.3297587131367292,0.5257238612377745,0.5293814349934743,139.01427861051357
SO15J8IGCR,store_A,1000,5,True,False,10,785,377,180,623,0.20636942675159237,0.1856763925729443,0.19743178170144463,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,True,True,False,False,True,1559550994.1723695,1559551434.349942,440.1775724887848,0.363395225464191,0.2982456140350877,0.47197346600331674,384.51547991604,0.4827586206896552,0.3689320388349515,0.40480928689883916,0.41998341625207297,48.99188318353213,0.6853932584269663,0.125,0.5816186777951436,207.54197522622445,0.19743178170144463,0.3297587131367292,0.4725198588531009,0.4719236904435815,146.03200284387316
2UIECA0Q27,store_D,1000,5,True,False,10,742,405,180,595,0.19811320754716982,0.08641975308641975,0.1226890756302521,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,True,False,False,False,True,1559551175.1711018,1559551547.1320791,371.9609773159027,0.26666666666666666,0.15384615384615383,0.4558251528060752,281.67117821347273,0.4839506172839506,0.21132075471698117,0.4474902759770328,0.45656603074643454,35.56856118183325,0.6453781512605042,0.1593625498007968,0.5376025716944421,218.13101381640456,0.1226890756302521,0.218562874251497,0.67115021289795,0.6753517750895299,76.6979172130985
C34PHI4N90,store_D,1000,5,True,False,10,742,405,180,595,0.19811320754716982,0.08641975308641975,0.1226890756302521,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,True,False,False,False,True,1559551208.6157105,1559551574.9842641,366.36855363845825,0.30617283950617286,0.1458966565349544,0.46017781070568625,455.4882179234652,0.5753086419753086,0.22522522522522526,0.501111316910539,0.4755973328394147,47.029974303003385,0.6470588235294118,0.15322580645161288,0.574768068127344,159.09273032383135,0.1226890756302521,0.218562874251497,0.6561486619857316,0.6261455601612949,74.42264877595385
MSJ30T9JP5,store_E,1000,5,True,False,10,1011,348,180,652,0.35509396636993074,0.1896551724137931,0.2116564417177914,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,True,True,True,False,True,1559551210.1809356,1559551734.7744906,524.5935549736023,0.2988505747126437,0.26506024096385544,0.5275754422476587,281.09749225593055,0.5545977011494253,0.37751004016064255,0.4074187427312236,0.4215584256595458,53.32352792076471,0.6380368098159509,0.16901408450704225,0.591643369644554,146.17982253929006,0.2116564417177914,0.34936708860759497,0.6863509288970294,0.6600333273656233,89.9790316110169
4GWC5V39V6,store_B,1000,5,True,False,10,933,394,180,606,0.3504823151125402,0.20812182741116753,0.18646864686468648,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,True,True,False,False,True,1559551224.5924437,1559551748.2640872,523.6716434955597,0.36548223350253806,0.3206521739130435,0.4908108948206862,416.5698071779239,0.47715736040609136,0.3522012578616352,0.5441193612309126,0.4825154446905234,66.58019705368474,0.6600660066006601,0.09649122807017546,0.6340264714355924,140.85769563852,0.18646864686468648,0.3143254520166898,0.6863084040876506,0.6894605724744521,118.56031040972873
D6UNTKY8UY,store_E,1000,5,True,False,10,1011,348,180,652,0.35509396636993074,0.1896551724137931,0.2116564417177914,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,True,True,True,False,True,1559551273.6714182,1559551794.5659866,520.8945684432983,0.31896551724137934,0.25705329153605017,0.5099467466487115,277.8103139829307,0.5316091954022989,0.37547892720306514,0.4751790414396768,0.44855236579543367,48.85258887036063,0.6165644171779141,0.19871794871794873,0.5612355914230234,167.3229607889267,0.2116564417177914,0.34936708860759497,0.7046672083511217,0.6666712572128958,86.78414676670987
PC33Q9UJCN,store_A,1000,5,True,False,10,785,377,180,623,0.20636942675159237,0.1856763925729443,0.19743178170144463,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,True,False,False,False,True,1559551366.480901,1559551802.678972,436.1980710029602,0.35278514588859416,0.29479768786127164,0.41945826423438365,312.1705018809823,0.46949602122015915,0.3548387096774194,0.384024322830293,0.37603648424543945,49.64207743705256,0.7030497592295345,0.19913419913419916,0.5140744082625719,163.8864500986441,0.19743178170144463,0.3297587131367292,0.499782479093824,0.5374861028309943,134.14643586865935
RCO9EJJ14M,store_C,1000,5,True,False,10,1482,247,180,753,0.49190283400809715,0.29959514170040485,0.26693227091633465,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,True,True,True,True,False,1559550993.6106832,1559551813.1062818,819.4955985546112,0.3805668016194332,0.4046692607003891,0.5550322089076678,283.87175048191983,0.29959514170040485,0.46105919003115264,0.5073768788529472,0.4828911823786105,26.831932278594664,0.6188579017264276,0.18233618233618235,0.6047746488476748,148.63351461079324,0.26693227091633465,0.4213836477987421,0.47099584072003275,0.5165433656075276,125.66104661491984
FMQGNZP3WQ,store_C,1000,5,True,False,10,1482,247,180,753,0.49190283400809715,0.29959514170040485,0.26693227091633465,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,True,True,True,True,False,1559551055.2009003,1559551872.943195,817.7422947883606,0.39271255060728744,0.42748091603053434,0.5055759506822747,312.29188026385805,0.30364372469635625,0.4625000000000001,0.5583916326106532,0.4919997229341276,25.407265915576208,0.6241699867197875,0.20281690140845068,0.5797678303559253,147.2882591203939,0.26693227091633465,0.4213836477987421,0.5650313650620483,0.4923718123551071,125.34060511994542
FC5PFU27PL,store_A,1000,5,True,False,10,785,377,180,623,0.20636942675159237,0.1856763925729443,0.19743178170144463,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,True,False,False,False,True,1559551437.7894611,1559551877.5053222,439.715861082077,0.3209549071618037,0.26436781609195403,0.4616915422885572,421.82278688044215,0.4880636604774536,0.3588039867109635,0.37849640685461583,0.41332227750138195,50.675540742231426,0.7158908507223114,0.24680851063829787,0.4696356927638045,219.9142469425775,0.19743178170144463,0.3297587131367292,0.6637126790519311,0.6486956801959299,137.17705466141734
7Y90II8X10,store_C,1000,5,True,False,10,1482,247,180,753,0.49190283400809715,0.29959514170040485,0.26693227091633465,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,True,True,True,True,False,1559551070.2911456,1559551891.0319786,820.7408330440521,0.4089068825910931,0.4296875,0.5173512502597493,307.9111899674201,0.29959514170040485,0.46105919003115264,0.40091431737895683,0.4912031585509455,25.607320073508145,0.6095617529880478,0.11976047904191617,0.5912058502659212,124.17613573908031,0.26693227091633465,0.4213836477987421,0.6101058570844129,0.4417061570980499,126.4779881279739
E9E7PYN4GP,store_D,1000,5,True,False,10,742,405,180,595,0.19811320754716982,0.08641975308641975,0.1226890756302521,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,False,False,False,False,True,1559551550.796729,1559551920.1640596,369.36733055114746,0.25679012345679014,0.1568627450980392,0.45193554361918875,337.4299065447554,0.5802469135802469,0.205607476635514,0.5029635117614373,0.4946286349323949,50.24721680509804,0.6201680672268908,0.13076923076923078,0.6097340890505597,203.71950513179888,0.1226890756302521,0.218562874251497,0.6727011251163184,0.6669204523023997,78.5067557434558
M0X81JNMT9,store_D,1000,5,True,False,10,742,405,180,595,0.19811320754716982,0.08641975308641975,0.1226890756302521,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,False,False,False,False,True,1559551578.4044113,1559551945.4109268,367.0065155029297,0.25679012345679014,0.13753581661891118,0.625300981663271,150.20745610396176,0.5876543209876544,0.20853080568720378,0.5037969994443415,0.5426930913132062,50.12762147921327,0.6453781512605042,0.11715481171548117,0.5800411696697967,211.82386785844105,0.1226890756302521,0.218562874251497,0.6873360967769224,0.6259481713335026,80.82304705027096
6IE1MW2Y39,store_A,1000,5,True,False,10,785,377,180,623,0.20636942675159237,0.1856763925729443,0.19743178170144463,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,False,False,False,False,True,1559551806.430112,1559552242.9646292,436.534517288208,0.35809018567639256,0.25766871165644173,0.47838584853510224,374.7367257021257,0.46419098143236076,0.3647798742138365,0.37296849087893863,0.4765616362631288,47.044131521539654,0.7078651685393258,0.13333333333333333,0.531572756714951,155.57285980295848,0.19743178170144463,0.3297587131367292,0.5037139680647085,0.4982195511013003,142.83695496660232
WY9R6DOSG7,store_E,1000,5,True,False,10,1011,348,180,652,0.35509396636993074,0.1896551724137931,0.2116564417177914,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,True,True,False,False,True,1559551738.4077399,1559552267.3464792,528.9387392997742,0.3160919540229885,0.2608695652173913,0.504498990022648,268.84258280266147,0.5632183908045977,0.3821138211382114,0.5033971965477138,0.5518761094448185,50.788329210096634,0.6257668711656442,0.19205298013245034,0.5852671009323399,142.39267015409186,0.2116564417177914,0.34936708860759497,0.7190447991406498,0.6907716249156487,82.60520778309746
GWAZ3Y3GGJ,store_B,1000,5,True,False,10,933,394,180,606,0.3504823151125402,0.20812182741116753,0.18646864686468648,0.0,0.0,0.125,0.125,0.25,0.25,0.25,True,True,False,False,False,True,1559551752.3098662,1559552274.1381233,521.8282570838928,0.383248730964467,0.3231197771587744,0.4723549753273497,319.0291094801102,0.43147208121827413,0.34502923976608185,0.4340443719159187,0.31961767105723277,61.110067660609765,0.6848184818481848,0.11162790697674418,0.5962343450777027,136.40535590226722,0.18646864686468648,0.3143254520166898,0.7589269069771383,0.7234395919128239,116.04966717024283
TYEGMQFS26,store_D,1000,5,True,False,10,742,405,180,595,0.19811320754716982,0.08641975308641975,0.1226890756302521,0.0,0.0,0.125,0.125,0.25,0.25,0.25,False,True,False,False,False,True,1559551923.7652833,1559552284.764989,360.9997055530548,0.2716049382716049,0.1348973607038123,0.47749583256158545,308.29004584760986,0.5259259259259259,0.22580645161290322,0.5415817744026672,0.5368586775328764,38.75183437939724,0.6504201680672269,0.13333333333333336,0.6002594253165271,157.89252415919395,0.1226890756302521,0.218562874251497,0.6604348193892225,0.6001184332966754,81.41556670280796
