exp_id,store_id,all_data,max_num_histories,previous_visits,multi_head,num_total_epoch,train_size,test_size,training_length,train_censored_size,train_revisit_ratio,test_revisit_ratio,train_censored_revisit_ratio,c_nll_date,c_nll_week,c_nll_month,c_nll_season,c_rmse,c_ce,c_rank,time_start,time_end,time_run,test_acc_cph_baseline,test_fscore_cph_baseline,test_cindex_cph_baseline,test_RMSE_cph_baseline,test_acc_majority_baseline,test_fscore_majority_baseline,test_cindex_majority_baseline,test_RMSE_train_average_baseline,test_RMSE_test_average_baseline,test_acc_pp_baseline,test_fscore_pp_baseline,test_cindex_pp_baseline,test_RMSE_pp_baseline,test_acc_hp_baseline,test_fscore_hp_baseline,test_cindex_hp_baseline,test_RMSE_hp_baseline,test_acc_xgb_baseline,test_fscore_xgb_baseline,test_cindex_xgb_baseline,test_RMSE_xgb_baseline,test_acc_WSDM17,test_fscore_WSDM17,test_cindex_WSDM17_interval,test_cindex_WSDM17_censored_prob,test_RMSE_WSDM17,test_acc_AAAI19,test_fscore_AAAI19,test_cindex_AAAI19_interval,test_cindex_AAAI19_censored_prob,test_RMSE_AAAI19,test_acc_SurvRev,test_fscore_SurvRev,test_cindex_SurvRev_interval,test_cindex_SurvRev_censored_prob,test_RMSE_SurvRev,train_censored_acc_majority_baseline,train_censored_fscore_majority_baseline,train_censored_cindex_majority_baseline,train_censored_RMSE_train_average_baseline,train_censored_RMSE_test_average_baseline,train_censored_acc_pp_baseline,train_censored_fscore_pp_baseline,train_censored_cindex_pp_baseline,train_censored_RMSE_pp_baseline,train_censored_acc_hp_baseline,train_censored_fscore_hp_baseline,train_censored_cindex_hp_baseline,train_censored_RMSE_hp_baseline,train_censored_acc_xgb_baseline,train_censored_fscore_xgb_baseline,train_censored_cindex_xgb_baseline,train_censored_RMSE_xgb_baseline,train_censored_acc_WSDM17,train_censored_fscore_WSDM17,train_censored_cindex_WSDM17_interval,train_censored_cindex_WSDM17_censored_prob,train_censored_RMSE_WSDM17,train_censored_acc_AAAI19,train_censored_fscore_AAAI19,train_censored_cindex_AAAI19_interval,train_censored_cindex_AAAI19_censored_prob,train_censored_RMSE_AAAI19,train_censored_acc_SurvRev,train_censored_fscore_SurvRev,train_censored_cindex_SurvRev_interval,train_censored_cindex_SurvRev_censored_prob,train_censored_RMSE_SurvRev
2A4P003M1B,store_A,5000,5,True,False,5,3894,1896,180,3104,0.20287621982537238,0.17141350210970463,0.1958762886597938,0.0,0.0,0.0,0.25,0.25,0.25,0.25,1556904152.4292514,1556905440.8099473,1288.3806958198547,0.7262658227848101,0.2861072902338377,0.602137098435633,113.26272348522993,0.8285864978902954,0.0,0.5,63.90080665113011,41.62437092620296,0.3449367088607595,0.25180722891566265,0.5056151483104195,346.68671157794734,0.3449367088607595,0.2352216748768473,0.5218173577442349,314.1139504426123,0.8364978902953587,0.23645320197044337,0.5143514766947309,40.321493592178925,0.8285864978902954,0.0,0.5140836526619877,0.5170091151734905,194.27710382430055,0.19462025316455697,0.2985760220486909,0.5028728133426729,0.5080690573967505,58.63680479097405,0.28375527426160335,0.3162134944612286,0.4777843398480957,0.5010106351321036,47.33081831605129,0.8041237113402062,0.0,0.5,108.84554151428912,75.59783891323173,0.6955541237113402,0.16740088105726872,0.5406097538299566,178.083742069377,0.6974871134020618,0.1668145519077196,0.5517939386245178,178.69143954715605,0.8089561855670103,0.08346213292117464,0.4197868317332569,121.39831315896956,0.28447164948453607,0.29290035020694044,0.4055801022433129,0.4047382267267585,96.68284813309839,0.1958762886597938,0.3275862068965517,0.4991453007893625,0.4941055890147107,184.2860522108207,0.1958762886597938,0.3275862068965517,0.561323225697657,0.6039075078240563,172.80522349298172
G6NGX413V3,store_A,5000,5,True,False,5,3894,1896,180,3104,0.20287621982537238,0.17141350210970463,0.1958762886597938,0.0,0.0,0.0,0.25,0.25,0.25,0.25,1556905462.5118477,1556906745.844067,1283.332219362259,0.7262658227848101,0.2861072902338377,0.602137098435633,113.26272348522993,0.8285864978902954,0.0,0.5,63.90080665113011,41.62437092620296,0.3359704641350211,0.23371880706025566,0.5059035741918353,309.10788917093885,0.34177215189873417,0.23623011015911874,0.5050909457164179,332.66748725754707,0.8364978902953587,0.23645320197044337,0.5143514766947309,40.321493592178925,0.8285864978902954,0.0,0.47180637009160953,0.4998351852106196,192.75964604139787,0.18829113924050633,0.2962962962962963,0.4838115251319663,0.4962893781446433,58.654507248284915,0.285337552742616,0.3166918809884014,0.4932906646156382,0.5028247423624369,48.13826805020112,0.8041237113402062,0.0,0.5,108.84554151428912,75.59783891323173,0.6907216494845361,0.16955017301038064,0.5313754117207281,190.41380552797904,0.6923324742268041,0.17601380500431407,0.5273539012562732,188.7655671097046,0.8089561855670103,0.08346213292117464,0.4197868317332569,121.39831315896956,0.28447164948453607,0.29064196742254866,0.5488348712148462,0.45046687864232987,97.0132930987041,0.1958762886597938,0.3275862068965517,0.5144311441363979,0.4984948189069981,184.1805183229539,0.1958762886597938,0.3275862068965517,0.5655665860697493,0.6048817879820186,171.78047958045863
T0EA8TAQAN,store_A,5000,5,True,False,5,3894,1896,180,3104,0.20287621982537238,0.17141350210970463,0.1958762886597938,0.0,0.0,0.0,0.25,0.25,0.25,0.25,1556906767.9346256,1556908044.2072878,1276.2726621627808,0.7262658227848101,0.2861072902338377,0.602137098435633,113.26272348522993,0.8285864978902954,0.0,0.5,63.90080665113011,41.62437092620296,0.36128691983122363,0.2620353443022547,0.4793088766498647,357.1111005953376,0.3649789029535865,0.2503113325031133,0.4806525750021746,379.5204780576168,0.8364978902953587,0.23645320197044337,0.5143514766947309,40.321493592178925,0.8285864978902954,0.0,0.5176134360678853,0.4807269705668255,191.9170212377732,0.1930379746835443,0.2981651376146789,0.5058417686458176,0.509404743919021,58.51112384937681,0.3048523206751055,0.3192148760330578,0.5756454101370252,0.5078138233826405,45.62054741961098,0.8041237113402062,0.0,0.5,108.84554151428912,75.59783891323173,0.6945876288659794,0.1520572450805009,0.5381251631013592,175.84997182851794,0.6903994845360825,0.1708369283865401,0.5407559439425037,175.11777147560952,0.8089561855670103,0.08346213292117464,0.4197868317332569,121.39831315896956,0.28447164948453607,0.29064196742254866,0.6032150283435699,0.4100716010959129,97.05251126314656,0.1958762886597938,0.3275862068965517,0.4960509434071145,0.49578934004781955,184.23301607604878,0.1958762886597938,0.3275862068965517,0.5821328752709807,0.5881061519748809,171.39818940080693
7FJNEB6RX8,store_A,5000,5,True,False,5,3894,1896,180,3104,0.20287621982537238,0.17141350210970463,0.1958762886597938,0.0,0.0,0.0,0.25,0.25,0.25,0.25,1556908063.4054475,1556909348.5182664,1285.1128189563751,0.7262658227848101,0.2861072902338377,0.602137098435633,113.26272348522993,0.8285864978902954,0.0,0.5,63.90080665113011,41.62437092620296,0.33649789029535865,0.23941958887545345,0.5012292436374624,335.14508115436297,0.36603375527426163,0.255266418835192,0.502405838106095,316.2594976976735,0.8364978902953587,0.23645320197044337,0.5143514766947309,40.321493592178925,0.8285864978902954,0.0,0.48454289075984197,0.49249520434744787,191.60926723133124,0.189873417721519,0.2960586617781852,0.5093292038072217,0.4666089814903835,58.61014994616503,0.2811181434599156,0.31610637230306066,0.42008771809345913,0.5373946444349829,47.77092358949508,0.8041237113402062,0.0,0.5,108.84554151428912,75.59783891323173,0.6903994845360825,0.18073316283034951,0.5326045627985917,179.9588694178484,0.6994201030927835,0.20051413881748073,0.5012948725100393,185.9915907358059,0.8089561855670103,0.08346213292117464,0.4197868317332569,121.39831315896956,0.2860824742268041,0.29201277955271565,0.4597685451454944,0.43250152441663414,97.3267321706214,0.1958762886597938,0.3275862068965517,0.5028747516210752,0.4927485215883684,184.1139391100279,0.1958762886597938,0.3275862068965517,0.608011089930643,0.5823822961208966,171.75584157335214
X14C1SEGT9,store_A,5000,5,True,False,5,3894,1896,180,3104,0.20287621982537238,0.17141350210970463,0.1958762886597938,0.0,0.0,0.0,0.25,0.25,0.25,0.25,1556909355.4237323,1556910630.3347006,1274.9109683036804,0.7262658227848101,0.2861072902338377,0.602137098435633,113.26272348522993,0.8285864978902954,0.0,0.5,63.90080665113011,41.62437092620296,0.33544303797468356,0.23913043478260873,0.5208971418368609,345.65697911240113,0.35390295358649787,0.24892703862660945,0.4905918224395336,325.40079202021286,0.8364978902953587,0.23645320197044337,0.5143514766947309,40.321493592178925,0.8285864978902954,0.0,0.479203578312205,0.4896693174378625,189.77348392679707,0.19356540084388185,0.2983019733822854,0.5026278802528992,0.5020361493771375,58.567829151018444,0.2916666666666667,0.3179278821736922,0.5686796961914049,0.5147005635750159,46.346569650118255,0.8041237113402062,0.0,0.5,108.84554151428912,75.59783891323173,0.6997422680412371,0.18673647469458984,0.5298756806977115,178.9005508662639,0.6868556701030928,0.15034965034965034,0.5447402656941177,167.98283669811926,0.8089561855670103,0.08346213292117464,0.4197868317332569,121.39831315896956,0.2851159793814433,0.29082774049217003,0.4211782025412715,0.469839633293644,97.15741392961263,0.1958762886597938,0.3275862068965517,0.48815026548252677,0.4956460352664411,184.3371625990597,0.1958762886597938,0.3275862068965517,0.6309103604548051,0.5891907159019577,167.5890966652676
50BH3QR586,store_A,5000,5,False,False,5,3894,1896,180,3104,0.20287621982537238,0.17141350210970463,0.1958762886597938,0.0,0.0,0.0,0.25,0.25,0.25,0.25,1556910632.9782877,1556911885.587657,1252.609369277954,0.7262658227848101,0.2861072902338377,0.602137098435633,113.26272348522993,0.8285864978902954,0.0,0.5,63.90080665113011,41.62437092620296,0.34968354430379744,0.24679291386682956,0.5119856977388326,320.85605479830286,0.350210970464135,0.24602203182374544,0.49969783955280256,328.57974068045314,0.8364978902953587,0.23645320197044337,0.5143514766947309,40.321493592178925,0.8285864978902954,0.0,0.5293908262256956,0.4906776634756692,193.99836728797487,0.19251054852320676,0.29802842732691426,0.4969669500565406,0.4942772642576238,58.506827182804166,0.2721518987341772,0.31411530815109345,0.5685537960050726,0.5019857893026045,49.44034837698916,0.8041237113402062,0.0,0.5,108.84554151428912,75.59783891323173,0.7000644329896907,0.17828773168578993,0.5057273823698571,166.46509619735065,0.6984536082474226,0.1702127659574468,0.5462579498888507,181.27230549783152,0.8089561855670103,0.08346213292117464,0.4197868317332569,121.39831315896956,0.28447164948453607,0.29064196742254866,0.5433572302872571,0.38835980464384434,96.93258829401746,0.1958762886597938,0.3275862068965517,0.49444092861498334,0.5028933459774957,184.2367286054916,0.1958762886597938,0.3275862068965517,0.41518184318802165,0.4913965836396593,168.03145342539523
QI9G04VOTA,store_A,5000,5,False,False,5,3894,1896,180,3104,0.20287621982537238,0.17141350210970463,0.1958762886597938,0.0,0.0,0.0,0.25,0.25,0.25,0.25,1556911887.8026488,1556913143.4359183,1255.6332695484161,0.7262658227848101,0.2861072902338377,0.602137098435633,113.26272348522993,0.8285864978902954,0.0,0.5,63.90080665113011,41.62437092620296,0.33649789029535865,0.2329268292682927,0.512434360221035,337.0695768319762,0.3454641350210971,0.24924379915305506,0.4804374001382613,359.13836554814884,0.8364978902953587,0.23645320197044337,0.5143514766947309,40.321493592178925,0.8285864978902954,0.0,0.5015165249717297,0.5097412407806727,189.97031563930443,0.1930379746835443,0.2975206611570248,0.5161106456619374,0.47960645890846826,58.56485307403184,0.24314345991561181,0.30709802028005795,0.5080507446423748,0.49760560736538983,51.417661240015676,0.8041237113402062,0.0,0.5,108.84554151428912,75.59783891323173,0.7013530927835051,0.17158176943699732,0.5384996149685851,182.42409681754697,0.6945876288659794,0.18696397941680962,0.5233965092622337,179.3702638540173,0.8089561855670103,0.08346213292117464,0.4197868317332569,121.39831315896956,0.28447164948453607,0.29064196742254866,0.46079508185684526,0.4426636607927736,97.1020450973851,0.1958762886597938,0.3275862068965517,0.4989657690721993,0.5007046619898654,184.3573155021358,0.1958762886597938,0.3275862068965517,0.5585978701126497,0.5050775416721969,168.30643879331942
N94PR5J6GP,store_A,5000,5,False,False,5,3894,1896,180,3104,0.20287621982537238,0.17141350210970463,0.1958762886597938,0.0,0.0,0.0,0.25,0.25,0.25,0.25,1556913145.6648622,1556914407.6259034,1261.961041212082,0.7262658227848101,0.2861072902338377,0.602137098435633,113.26272348522993,0.8285864978902954,0.0,0.5,63.90080665113011,41.62437092620296,0.31962025316455694,0.23031026252983292,0.5225246878819926,303.13991236317855,0.34651898734177217,0.24863553668890237,0.5060020052466041,326.50600709940977,0.8364978902953587,0.23645320197044337,0.5143514766947309,40.321493592178925,0.8285864978902954,0.0,0.5380722163468802,0.5064380777101732,192.0819714640528,0.19251054852320676,0.29802842732691426,0.5007554011179937,0.4963546173321064,58.56223048950124,0.27848101265822783,0.3153153153153153,0.5292271559834636,0.46818387836668546,49.57237750804494,0.8041237113402062,0.0,0.5,108.84554151428912,75.59783891323173,0.6952319587628866,0.1773913043478261,0.5262023335276123,181.617833929764,0.7074742268041238,0.20070422535211266,0.5155157080634747,195.9772940417226,0.8089561855670103,0.08346213292117464,0.4197868317332569,121.39831315896956,0.2847938144329897,0.2907348242811501,0.5288594029416271,0.5529499946461077,97.23821416306725,0.1958762886597938,0.3275862068965517,0.4917973240797557,0.516880790298619,184.2464443308232,0.1958762886597938,0.3275862068965517,0.4157303767024255,0.48967468211665327,169.4175531486962
2QRHR0G71H,store_A,5000,5,False,False,5,3894,1896,180,3104,0.20287621982537238,0.17141350210970463,0.1958762886597938,0.0,0.0,0.0,0.25,0.25,0.25,0.25,1556914409.7913437,1556915667.0706384,1257.2792947292328,0.7262658227848101,0.2861072902338377,0.602137098435633,113.26272348522993,0.8285864978902954,0.0,0.5,63.90080665113011,41.62437092620296,0.3459915611814346,0.24848484848484848,0.4881905625220325,344.3587800430533,0.354957805907173,0.25923682616596005,0.48651265640236785,334.64034105549524,0.8364978902953587,0.23645320197044337,0.5143514766947309,40.321493592178925,0.8285864978902954,0.0,0.48671295215335103,0.4781093912382627,192.58828485007564,0.1930379746835443,0.296875,0.4930960916003974,0.4862322423509914,58.5494091087207,0.26635021097046413,0.31240731586752346,0.3978365769799521,0.4941570868070339,48.54712631480246,0.8041237113402062,0.0,0.5,108.84554151428912,75.59783891323173,0.6942654639175257,0.15794143744454303,0.5351853312328122,165.0465339854119,0.6817010309278351,0.15699658703071676,0.541206696789524,169.39974545988943,0.8089561855670103,0.08346213292117464,0.4197868317332569,121.39831315896956,0.2847938144329897,0.2907348242811501,0.4240385275065032,0.5122873430780585,97.0366229472225,0.1958762886597938,0.3275862068965517,0.4942501761654975,0.5003298895302873,184.23657893631244,0.1958762886597938,0.3275862068965517,0.5508581295488048,0.5090163393098159,170.74318332961573
QKP2AR6UI7,store_A,5000,5,False,False,5,3894,1896,180,3104,0.20287621982537238,0.17141350210970463,0.1958762886597938,0.0,0.0,0.0,0.25,0.25,0.25,0.25,1556915669.427999,1556916927.9025705,1258.474571466446,0.7262658227848101,0.2861072902338377,0.602137098435633,113.26272348522993,0.8285864978902954,0.0,0.5,63.90080665113011,41.62437092620296,0.3407172995780591,0.23029556650246305,0.5227467300287968,327.8641132172942,0.34335443037974683,0.23384615384615384,0.5083254359580088,299.709799855195,0.8364978902953587,0.23645320197044337,0.5143514766947309,40.321493592178925,0.8285864978902954,0.0,0.5663368081784761,0.494638941156542,190.66846110974478,0.1940928270042194,0.2977941176470588,0.5261689260027378,0.5106854921781648,58.456693710702865,0.2732067510548523,0.3130608175473579,0.5154307846557431,0.5104130899568277,49.21595852729348,0.8041237113402062,0.0,0.5,108.84554151428912,75.59783891323173,0.6910438144329897,0.15803336259877085,0.5480109488700081,165.20386049493868,0.7016752577319587,0.1687612208258528,0.5321307273022218,173.27197231884878,0.8089561855670103,0.08346213292117464,0.4197868317332569,121.39831315896956,0.28318298969072164,0.29162687042343205,0.4333344233473304,0.5588687706501548,96.61578486895834,0.1958762886597938,0.3275862068965517,0.5239354250060753,0.5089377941835571,184.25385200509555,0.1958762886597938,0.3275862068965517,0.5519882175898765,0.49982431539106176,163.21286758769665
64V7L8GK1P,store_B,5000,5,True,False,5,4650,1942,180,3058,0.34236559139784944,0.21730175077239958,0.2027468933943754,0.0,0.0,0.0,0.25,0.25,0.25,0.25,1556916930.7478411,1556918513.1053593,1582.357518196106,0.7018537590113285,0.353072625698324,0.5864998436033781,121.80036185282837,0.7826982492276005,0.0,0.5,59.69227363069913,33.89573766672484,0.35942327497425336,0.31042128603104213,0.501826712543009,355.0900124383519,0.3506694129763131,0.2887760857304004,0.5262699405692837,335.9866666510596,0.7868177136972193,0.31683168316831684,0.470697528933375,36.401437282554525,0.7826982492276005,0.0,0.4724069440100094,0.48820847669690337,211.84877270922357,0.23171987641606592,0.3602058319039451,0.4967055051610885,0.5107905849233657,39.65126628965093,0.29299691040164777,0.368735632183908,0.3871692211448233,0.5129942133249922,34.24598433449587,0.7972531066056245,0.0,0.5,101.43302320260376,76.72832221609251,0.6935905820797907,0.1427264409881061,0.5882797941420799,149.06628998409536,0.6729888816219751,0.1103202846975089,0.607748609860325,149.8303267707335,0.6370176586003924,0.4764150943396226,0.5966287397813196,116.42916339703267,0.2802485284499673,0.24493996569468268,0.4966721465652511,0.35214626589399267,121.14658168867452,0.2027468933943754,0.33713974986405654,0.5118071441579208,0.4911873626387333,156.23176735707028,0.2027468933943754,0.33713974986405654,0.5541848879531207,0.7019073414841628,145.1684975821974
O50VLB0XNU,store_B,5000,5,True,False,5,4650,1942,180,3058,0.34236559139784944,0.21730175077239958,0.2027468933943754,0.0,0.0,0.0,0.25,0.25,0.25,0.25,1556918516.5188346,1556920120.768134,1604.2492995262146,0.7018537590113285,0.353072625698324,0.5864998436033781,121.80036185282837,0.7826982492276005,0.0,0.5,59.69227363069913,33.89573766672484,0.36405767250257465,0.30186546071226683,0.5202424147638411,350.8757163909591,0.35993820803295573,0.3151515151515152,0.49432905849233655,352.96210863138134,0.7868177136972193,0.31683168316831684,0.470697528933375,36.401437282554525,0.7826982492276005,0.0,0.4710408195182984,0.48561463872380356,212.47698499986438,0.23120494335736355,0.3595023595023595,0.46950265874257113,0.4992735376915859,39.690949435908095,0.34397528321318227,0.37853658536585366,0.6167751016578041,0.534928839537066,34.27815588742214,0.7972531066056245,0.0,0.5,101.43302320260376,76.72832221609251,0.6824722040549379,0.14899211218229624,0.5934212528594842,154.59809953233275,0.6847612818835841,0.13309352517985612,0.5957905398157457,150.3124038019638,0.6370176586003924,0.4764150943396226,0.5966287397813196,116.42916339703267,0.2782864617396992,0.24547008547008542,0.38153253388348524,0.4746064077393797,120.23538542688374,0.2027468933943754,0.33713974986405654,0.5090505639139947,0.4903354421380086,156.28108895503203,0.2027468933943754,0.33713974986405654,0.6790280372899199,0.6685854627188114,141.86034067438942
WZP98NXDA8,store_B,5000,5,True,False,5,4650,1942,180,3058,0.34236559139784944,0.21730175077239958,0.2027468933943754,0.0,0.0,0.0,0.25,0.25,0.25,0.25,1556920123.0038316,1556921728.23297,1605.2291383743286,0.7018537590113285,0.353072625698324,0.5864998436033781,121.80036185282837,0.7826982492276005,0.0,0.5,59.69227363069913,33.89573766672484,0.35942327497425336,0.31194690265486724,0.5138035658429778,328.39045982424017,0.354788877445932,0.30658550083010516,0.5011651548326557,350.62885453633425,0.7868177136972193,0.31683168316831684,0.470697528933375,36.401437282554525,0.7826982492276005,0.0,0.5178253049734126,0.4947286518611198,212.4162763629129,0.23377960865087538,0.36027515047291486,0.5020957147325618,0.49026743822333435,39.68667248155952,0.296086508753862,0.3714942528735632,0.46765326868939633,0.49047075383171723,34.70038268950662,0.7972531066056245,0.0,0.5,101.43302320260376,76.72832221609251,0.6801831262262917,0.14210526315789476,0.5934231238415503,159.06246486500658,0.6749509483322433,0.13565217391304346,0.6025672368588456,145.746217238341,0.6370176586003924,0.4764150943396226,0.5966287397813196,116.42916339703267,0.27665140614780903,0.24505119453924912,0.47260632791081153,0.654723980252408,120.05937646523931,0.2027468933943754,0.33713974986405654,0.4882143721358383,0.49613517471230534,156.30814649419187,0.2027468933943754,0.33713974986405654,0.6493829501146289,0.6588192481645666,143.80184523216562
G53I8XJSTP,store_B,5000,5,True,False,5,4650,1942,180,3058,0.34236559139784944,0.21730175077239958,0.2027468933943754,0.0,0.0,0.0,0.25,0.25,0.25,0.25,1556921730.4868045,1556923328.5283973,1598.04159283638,0.7018537590113285,0.353072625698324,0.5864998436033781,121.80036185282837,0.7826982492276005,0.0,0.5,59.69227363069913,33.89573766672484,0.35118434603501547,0.2921348314606742,0.513999061620269,333.9834398615224,0.35581874356333676,0.30306406685236764,0.5207991867375664,339.39415714006753,0.7868177136972193,0.31683168316831684,0.470697528933375,36.401437282554525,0.7826982492276005,0.0,0.48189474507350644,0.4994635595871129,211.05078320702788,0.23223480947476827,0.36036036036036034,0.5190295589615265,0.4798420394119487,39.66199182635547,0.32646755921730175,0.37773549000951473,0.5803675320613074,0.4997216140131373,34.110104611983715,0.7972531066056245,0.0,0.5,101.43302320260376,76.72832221609251,0.6919555264879006,0.12939001848428835,0.5956595710711248,148.28855444529475,0.6873773708306082,0.13405797101449277,0.5851577487345925,170.57156543529362,0.6370176586003924,0.4764150943396226,0.5966287397813196,116.42916339703267,0.2786134728580772,0.24606971975393033,0.39665692924444756,0.6449948735091391,120.12976825144534,0.2027468933943754,0.33713974986405654,0.5138418371547102,0.49876421634539825,156.13888559300602,0.2027468933943754,0.33713974986405654,0.7030551889816619,0.6909823653703672,137.79802310038954
YB7S0UVYLM,store_B,5000,5,True,False,5,4650,1942,180,3058,0.34236559139784944,0.21730175077239958,0.2027468933943754,0.0,0.0,0.0,0.25,0.25,0.25,0.25,1556923350.2314162,1556924958.9359267,1608.7045104503632,0.7018537590113285,0.353072625698324,0.5864998436033781,121.80036185282837,0.7826982492276005,0.0,0.5,59.69227363069913,33.89573766672484,0.3367662203913491,0.28918322295805743,0.5217156709415076,411.95095848057724,0.35787847579814624,0.2942840973401245,0.5015733500156396,370.8723992602842,0.7868177136972193,0.31683168316831684,0.470697528933375,36.401437282554525,0.7826982492276005,0.0,0.5278737879261808,0.5085329996872068,210.3310097025687,0.23274974253347064,0.3605150214592274,0.47714967156709415,0.49364247732248984,39.658403382993484,0.3259526261585994,0.37517899761336515,0.5757170785111042,0.5065193931811073,34.01504300202552,0.7972531066056245,0.0,0.5,101.43302320260376,76.72832221609251,0.6782210595160235,0.13227513227513227,0.6012812485188058,146.41706275448658,0.7004578155657293,0.1642335766423358,0.5816060011126106,155.64591644861588,0.6370176586003924,0.4764150943396226,0.5966287397813196,116.42916339703267,0.2782864617396992,0.24443683669976038,0.5934985867848794,0.35668776302889543,120.6776670411178,0.2027468933943754,0.33713974986405654,0.49355727325568344,0.5015114416789943,156.1052314410432,0.2027468933943754,0.33713974986405654,0.6319173325283953,0.6502133543215943,144.54978667237285
OUTBAE2ROU,store_B,5000,5,False,False,5,4650,1942,180,3058,0.34236559139784944,0.21730175077239958,0.2027468933943754,0.0,0.0,0.0,0.25,0.25,0.25,0.25,1556924972.050272,1556926530.7822425,1558.7319705486298,0.7018537590113285,0.353072625698324,0.5864998436033781,121.80036185282837,0.7826982492276005,0.0,0.5,59.69227363069913,33.89573766672484,0.3537590113285273,0.3039378813089296,0.4976024397873006,386.889404936282,0.3604531410916581,0.31683168316831684,0.49143415702220833,357.7875855125887,0.7868177136972193,0.31683168316831684,0.470697528933375,36.401437282554525,0.7826982492276005,0.0,0.4748842664998436,0.48448780106349704,209.4638674145685,0.23069001029866118,0.35879828326180263,0.47444479199249295,0.49230294025649046,39.649323739040575,0.315653964984552,0.37281736668239734,0.4157718173287457,0.4755512980919612,33.93038499207313,0.7972531066056245,0.0,0.5,101.43302320260376,76.72832221609251,0.6880313930673643,0.13430127041742287,0.58283585999067,168.6423612752193,0.6726618705035972,0.14808510638297873,0.5998025490259667,149.67396409380456,0.6370176586003924,0.4764150943396226,0.5966287397813196,116.42916339703267,0.2789404839764552,0.24356775300171526,0.7055255089694881,0.36214728869752205,120.70046224714794,0.2027468933943754,0.33713974986405654,0.5044523136564228,0.5103025627465019,156.26670946439432,0.2027468933943754,0.33713974986405654,0.4746089023821344,0.5035832424867597,141.68043068094713
FO4OCAYIYA,store_B,5000,5,False,False,5,4650,1942,180,3058,0.34236559139784944,0.21730175077239958,0.2027468933943754,0.0,0.0,0.0,0.25,0.25,0.25,0.25,1556926533.0230365,1556928092.1190608,1559.096024274826,0.7018537590113285,0.353072625698324,0.5864998436033781,121.80036185282837,0.7826982492276005,0.0,0.5,59.69227363069913,33.89573766672484,0.3455200823892894,0.29428095502498614,0.5187535189239912,360.9621404615147,0.3681771369721936,0.30717108977978547,0.4915498905223647,341.1204872264718,0.7868177136972193,0.31683168316831684,0.470697528933375,36.401437282554525,0.7826982492276005,0.0,0.5281670315921176,0.49940256490459806,210.45553324108025,0.23069001029866118,0.3598971722365038,0.4933289020957147,0.5245448858304661,39.68778800688585,0.2955715756951596,0.37074517019319225,0.4577259931185486,0.4871418517360025,35.18886784757232,0.7972531066056245,0.0,0.5,101.43302320260376,76.72832221609251,0.6733158927403532,0.11827007943512798,0.598089976774876,153.56108465719785,0.6867233485938522,0.1306715063520871,0.6063672014349185,159.4472284958334,0.6370176586003924,0.4764150943396226,0.5966287397813196,116.42916339703267,0.27926749509483323,0.2446881425633996,0.47665638042304154,0.45484072953332716,120.73266863994468,0.2027468933943754,0.33713974986405654,0.4931122913543166,0.4942972466627917,156.213213153292,0.2027468933943754,0.33713974986405654,0.5056285377152565,0.4822699502817699,142.86080429383557
YM8KVD69OH,store_B,5000,5,False,False,5,4650,1942,180,3058,0.34236559139784944,0.21730175077239958,0.2027468933943754,0.0,0.0,0.0,0.25,0.25,0.25,0.25,1556928094.2863326,1556929645.2491262,1550.9627935886383,0.7018537590113285,0.353072625698324,0.5864998436033781,121.80036185282837,0.7826982492276005,0.0,0.5,59.69227363069913,33.89573766672484,0.3573635427394439,0.31952017448200654,0.5080059430716296,325.35441985374763,0.35272914521112253,0.29972144846796656,0.5231248045042227,308.99978269768155,0.7868177136972193,0.31683168316831684,0.470697528933375,36.401437282554525,0.7826982492276005,0.0,0.5293587738504848,0.5135932123866125,210.68618315936064,0.23429454170957775,0.3615285530270502,0.5095628714419769,0.522263059117923,39.644525905773,0.3419155509783728,0.3765853658536586,0.5448615889896778,0.49745933687832344,34.647518909471096,0.7972531066056245,0.0,0.5,101.43302320260376,76.72832221609251,0.6782210595160235,0.13227513227513227,0.5890481441105226,151.26814119125396,0.6880313930673643,0.14054054054054052,0.5916818631987806,154.52026655948268,0.6370176586003924,0.4764150943396226,0.5966287397813196,116.42916339703267,0.2779594506213211,0.24538619275461382,0.5618509251382656,0.5427513165477138,120.4588041461307,0.2027468933943754,0.33713974986405654,0.5016717224759828,0.5035408335599301,156.27757631909498,0.2027468933943754,0.33713974986405654,0.5082722353745331,0.5015834744885359,143.2718006133695
