exp_id,store_id,all_data,max_num_histories,previous_visits,num_total_epoch,train_size,test_size,train_censored_size,c_nll_date,c_nll_week,c_nll_month,c_nll_season,c_rmse,c_ce,c_rank,time_start,time_end,time_run,test_acc_majority_baseline,test_acc_xgb_baseline,test_acc_cph_baseline,test_acc_ours,test_fscore_majority_baseline,test_fscore_xgb_baseline,test_fscore_cph_baseline,test_fscore_ours,test_cindex_majority_baseline,test_cindex_xgb_baseline,test_cindex_cph_baseline,test_cindex_ours_interval,test_cindex_ours_censored_prob,test_RMSE_train_average_baseline,test_RMSE_test_average_baseline,test_RMSE_xgb_baseline,test_RMSE_cph_baseline,test_RMSE_ours,train_censored_acc_majority_baseline,train_censored_acc_xgb_baseline,train_censored_acc_cph_baseline,train_censored_acc_ours,train_censored_fscore_majority_baseline,train_censored_fscore_xgb_baseline,train_censored_fscore_cph_baseline,train_censored_fscore_ours,train_censored_cindex_majority_baseline,train_censored_cindex_xgb_baseline,train_censored_cindex_cph_baseline,train_censored_cindex_ours_interval,train_censored_cindex_ours_censored_prob,train_censored_RMSE_train_average_baseline,train_censored_RMSE_test_average_baseline,train_censored_RMSE_xgb_baseline,train_censored_RMSE_cph_baseline,train_censored_RMSE_ours
58U5TBOP8F,store_E,False,5,True,50,1040,515,652,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552559735.6059034,1552560301.8761873,566.2702839374542,0.7689320388349514,0.7650485436893204,0.7650485436893204,0.5864077669902913,0.0,0.1294964028776978,0.17687074829931976,0.44675324675324674,0.5,0.41013090366485044,0.5922543012819064,0.6097420361285072,0.5033912866541566,43.309309257123545,24.015038713290036,27.016216656953265,127.14842654909852,50.417292029346186,0.7438650306748467,0.7223926380368099,0.29754601226993865,0.2561349693251534,0.0,0.2096069868995633,0.3893333333333333,0.40781440781440786,0.5,0.5417050449463092,0.49336007182082103,0.6601802516060581,0.6362088866606816,80.6281058868448,63.719908350401646,104.62749153438408,74.05981465541579,87.3114923891361
C19OOJPGM2,store_C,False,5,True,50,1394,435,736,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552559735.6058383,1552560458.3484027,722.7425644397736,0.6114942528735632,0.639080459770115,0.6436781609195402,0.5908045977011495,0.0,0.26291079812206575,0.3404255319148936,0.5954545454545453,0.5,0.400817270912246,0.5541581923012334,0.6150989868079787,0.6073181199037188,42.780047623758556,22.80266115886286,25.16038074774878,101.49241305396848,50.88194691010008,0.7676630434782609,0.6494565217391305,0.23233695652173914,0.23233695652173914,0.0,0.2134146341463415,0.3770672546857773,0.3770672546857773,0.5,0.5244972113421698,0.4952382812881548,0.6979165649205403,0.6966858437765557,75.86544021094144,62.393648541811956,98.87548671557968,66.1262786640179,95.99159034514577
SCKJYVQJAD,store_D,False,5,False,50,798,452,621,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552560460.9162643,1552560839.7543542,378.83808994293213,0.8761061946902655,0.8716814159292036,0.8783185840707964,0.5575221238938053,0.0,0.0,0.03508771929824561,0.30069930069930073,0.5,0.48266243710347845,0.6361846423102165,0.5579194924524175,0.5395427696346532,51.81428351500514,23.282021261022948,24.99004274725307,134.1091256258364,42.277809465108234,0.8824476650563607,0.8792270531400966,0.3107890499194847,0.11755233494363929,0.0,0.025974025974025972,0.17692307692307693,0.21037463976945242,0.5,0.5450718111327241,0.4456020677342855,0.7077193636920781,0.6339364224999334,72.14151451823851,64.80614399523296,99.83832199986124,82.98272520974957,79.5450071802832
Y74BBC4WOC,store_B,False,5,False,50,883,524,584,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552560460.9161692,1552560873.542024,412.6258547306061,0.732824427480916,0.7423664122137404,0.7290076335877863,0.5725190839694656,0.0,0.0689655172413793,0.39316239316239315,0.48148148148148145,0.5,0.4418635146020269,0.5776558080287733,0.6441751119270179,0.420021355113051,56.206824809948706,38.61819098024576,43.42668086034761,128.61602389712766,65.11767947763333,0.815068493150685,0.7876712328767124,0.18493150684931506,0.18493150684931506,0.0,0.08823529411764706,0.3121387283236994,0.3121387283236994,0.5,0.5319056439723283,0.47807432049294973,0.6919253014780932,0.693758741919631,108.11700886352484,77.96747293104845,148.95562572176104,86.25423296660297,128.8082011098331
CGV6KJCMY5,store_E,False,5,False,50,1040,515,652,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552560460.9163136,1552560923.211975,462.2956614494324,0.7689320388349514,0.7650485436893204,0.7650485436893204,0.49320388349514566,0.0,0.1294964028776978,0.17687074829931976,0.4338394793926247,0.5,0.41013090366485044,0.5922543012819064,0.5135990594831679,0.4710497162623499,43.309309257123545,24.015038713290036,27.016216656953265,127.14842654909852,37.527562283437994,0.7438650306748467,0.7223926380368099,0.29754601226993865,0.2561349693251534,0.0,0.2096069868995633,0.3893333333333333,0.40781440781440786,0.5,0.5417050449463092,0.49336007182082103,0.655236740547284,0.625727244109177,80.6281058868448,63.719908350401646,104.62749153438408,74.05981465541579,86.75020742947811
8523I8ZLQ2,store_C,False,5,False,50,1394,435,736,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552560460.9162285,1552561037.1375837,576.2213551998138,0.6114942528735632,0.639080459770115,0.6436781609195402,0.5862068965517241,0.0,0.26291079812206575,0.3404255319148936,0.5871559633027523,0.5,0.400817270912246,0.5541581923012334,0.6223947157278003,0.4196630156923479,42.780047623758556,22.80266115886286,25.16038074774878,101.49241305396848,50.61869096185044,0.7676630434782609,0.6494565217391305,0.23233695652173914,0.23233695652173914,0.0,0.2134146341463415,0.3770672546857773,0.3770672546857773,0.5,0.5244972113421698,0.4952382812881548,0.7021264126432178,0.6688481036149991,75.86544021094144,62.393648541811956,98.87548671557968,66.1262786640179,89.68933337719588
SCG26HW3PT,store_D,False,5,True,50,798,452,621,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552561039.762309,1552561482.2108817,442.44857263565063,0.8761061946902655,0.8716814159292036,0.8783185840707964,0.668141592920354,0.0,0.0,0.03508771929824561,0.3119266055045872,0.5,0.48266243710347845,0.6361846423102165,0.6262852767446948,0.5781010719754976,51.81428351500514,23.282021261022948,24.99004274725307,134.1091256258364,58.12320930940554,0.8824476650563607,0.8792270531400966,0.3107890499194847,0.11755233494363929,0.0,0.025974025974025972,0.17692307692307693,0.21037463976945242,0.5,0.5450718111327241,0.4456020677342855,0.6678568573636388,0.5946867755602334,72.14151451823851,64.80614399523296,99.83832199986124,82.98272520974957,78.62863317069004
YG7RDRPD9R,store_A,False,5,True,50,760,495,618,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552561039.7621593,1552561490.3945415,450.6323821544647,0.7757575757575758,0.7777777777777778,0.7292929292929293,0.42424242424242425,0.0,0.01785714285714286,0.1728395061728395,0.42424242424242414,0.5,0.47052590774001807,0.6024292544256364,0.6406254037989404,0.44468277555239694,62.53787282501523,38.12452059346178,47.99502933035715,132.87691306441585,40.72044020767557,0.8171521035598706,0.813915857605178,0.18284789644012944,0.18284789644012944,0.0,0.0,0.30916552667578656,0.30916552667578656,0.5,0.5527212903444649,0.47243092891911603,0.6580451484879836,0.45416461728939467,101.02935034299179,71.91925421628336,149.47381210630815,78.21232714138081,136.06842824912724
9D978HS754,store_B,False,5,True,50,883,524,584,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552561039.762209,1552561546.7136402,506.95143127441406,0.732824427480916,0.7423664122137404,0.7290076335877863,0.38740458015267176,0.0,0.0689655172413793,0.39316239316239315,0.44559585492227977,0.5,0.4418635146020269,0.5776558080287733,0.637703014068149,0.63699117696645,56.206824809948706,38.61819098024576,43.42668086034761,128.61602389712766,41.171393128270175,0.815068493150685,0.7876712328767124,0.18493150684931506,0.18493150684931506,0.0,0.08823529411764706,0.3121387283236994,0.3121387283236994,0.5,0.5319056439723283,0.47807432049294973,0.7208067137942766,0.7161947605186557,108.11700886352484,77.96747293104845,148.95562572176104,86.25423296660297,145.600372914633
QO71165LCF,store_E,False,5,True,50,1040,515,652,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552561039.762352,1552561620.2862053,580.523853302002,0.7689320388349514,0.7650485436893204,0.7650485436893204,0.6097087378640776,0.0,0.1294964028776978,0.17687074829931976,0.44628099173553715,0.5,0.41013090366485044,0.5922543012819064,0.6327349596436889,0.4936695982455744,43.309309257123545,24.015038713290036,27.016216656953265,127.14842654909852,55.73117929572351,0.7438650306748467,0.7223926380368099,0.29754601226993865,0.2561349693251534,0.0,0.2096069868995633,0.3893333333333333,0.40781440781440786,0.5,0.5417050449463092,0.49336007182082103,0.6728421690820693,0.6172393288950553,80.6281058868448,63.719908350401646,104.62749153438408,74.05981465541579,82.15305014909791
GGNCCNEGQ6,store_C,False,5,True,50,1394,435,736,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552561039.7622695,1552561741.085388,701.3231184482574,0.6114942528735632,0.639080459770115,0.6436781609195402,0.5609195402298851,0.0,0.26291079812206575,0.3404255319148936,0.5668934240362812,0.5,0.400817270912246,0.5541581923012334,0.618420316086056,0.5292482227156532,42.780047623758556,22.80266115886286,25.16038074774878,101.49241305396848,51.74048072509865,0.7676630434782609,0.6494565217391305,0.23233695652173914,0.23233695652173914,0.0,0.2134146341463415,0.3770672546857773,0.3770672546857773,0.5,0.5244972113421698,0.4952382812881548,0.6985319254925326,0.6910792252317369,75.86544021094144,62.393648541811956,98.87548671557968,66.1262786640179,93.45439938430442
VH7PL45T6S,store_B,False,5,False,50,883,524,584,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552561743.6941814,1552562147.8069203,404.11273884773254,0.732824427480916,0.7423664122137404,0.7290076335877863,0.6068702290076335,0.0,0.0689655172413793,0.39316239316239315,0.47979797979797983,0.5,0.4418635146020269,0.5776558080287733,0.639866624206208,0.3680947117996366,56.206824809948706,38.61819098024576,43.42668086034761,128.61602389712766,75.90814085707538,0.815068493150685,0.7876712328767124,0.18493150684931506,0.18493150684931506,0.0,0.08823529411764706,0.3121387283236994,0.3121387283236994,0.5,0.5319056439723283,0.47807432049294973,0.7001096283975352,0.6644803991985786,108.11700886352484,77.96747293104845,148.95562572176104,86.25423296660297,132.445066761812
LBHEG5QYEA,store_E,False,5,False,50,1040,515,652,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552561743.6942887,1552562201.6944878,458.00019907951355,0.7689320388349514,0.7650485436893204,0.7650485436893204,0.4815533980582524,0.0,0.1294964028776978,0.17687074829931976,0.4307036247334755,0.5,0.41013090366485044,0.5922543012819064,0.5156338314756619,0.5157920915195225,43.309309257123545,24.015038713290036,27.016216656953265,127.14842654909852,36.341392820642106,0.7438650306748467,0.7223926380368099,0.29754601226993865,0.2561349693251534,0.0,0.2096069868995633,0.3893333333333333,0.40781440781440786,0.5,0.5417050449463092,0.49336007182082103,0.6678986580232952,0.6148608471592301,80.6281058868448,63.719908350401646,104.62749153438408,74.05981465541579,86.2071829776151
FKWT5T0CWT,store_C,False,5,False,50,1394,435,736,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552561743.6942425,1552562302.3546004,558.6603579521179,0.6114942528735632,0.639080459770115,0.6436781609195402,0.6436781609195402,0.0,0.26291079812206575,0.3404255319148936,0.5481049562682215,0.5,0.400817270912246,0.5541581923012334,0.597689996827944,0.419457765006624,42.780047623758556,22.80266115886286,25.16038074774878,101.49241305396848,74.3925274098611,0.7676630434782609,0.6494565217391305,0.23233695652173914,0.23233695652173914,0.0,0.2134146341463415,0.3770672546857773,0.3770672546857773,0.5,0.5244972113421698,0.4952382812881548,0.678625499369988,0.6836167573428145,75.86544021094144,62.393648541811956,98.87548671557968,66.1262786640179,89.42936108533172
D2N8JP0GF3,store_A,False,5,True,50,760,495,618,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552562304.9386916,1552562748.4780245,443.5393328666687,0.7757575757575758,0.7777777777777778,0.7292929292929293,0.4101010101010101,0.0,0.01785714285714286,0.1728395061728395,0.41832669322709165,0.5,0.47052590774001807,0.6024292544256364,0.6529784209846233,0.5569194986432355,62.53787282501523,38.12452059346178,47.99502933035715,132.87691306441585,40.54555493639897,0.8171521035598706,0.813915857605178,0.18284789644012944,0.18284789644012944,0.0,0.0,0.30916552667578656,0.30916552667578656,0.5,0.5527212903444649,0.47243092891911603,0.6794491273892912,0.6314173775885755,101.02935034299179,71.91925421628336,149.47381210630815,78.21232714138081,139.41674447889076
IUNNHWY8ME,store_D,False,5,True,50,798,452,621,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552562304.938832,1552562762.2463803,457.30754828453064,0.8761061946902655,0.8716814159292036,0.8783185840707964,0.584070796460177,0.0,0.0,0.03508771929824561,0.3088235294117647,0.5,0.48266243710347845,0.6361846423102165,0.6440603806606869,0.6373878801137607,51.81428351500514,23.282021261022948,24.99004274725307,134.1091256258364,43.15707724754655,0.8824476650563607,0.8792270531400966,0.3107890499194847,0.11755233494363929,0.0,0.025974025974025972,0.17692307692307693,0.21037463976945242,0.5,0.5450718111327241,0.4456020677342855,0.6217325268459059,0.6111806869354366,72.14151451823851,64.80614399523296,99.83832199986124,82.98272520974957,88.2295588244527
KL50TPBNXC,store_B,False,5,True,50,883,524,584,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552562304.9387443,1552562808.481567,503.542822599411,0.732824427480916,0.7423664122137404,0.7290076335877863,0.3797709923664122,0.0,0.0689655172413793,0.39316239316239315,0.44253859348198976,0.5,0.4418635146020269,0.5776558080287733,0.6350429912144315,0.6334507240132626,56.206824809948706,38.61819098024576,43.42668086034761,128.61602389712766,41.23309025257075,0.815068493150685,0.7876712328767124,0.18493150684931506,0.18493150684931506,0.0,0.08823529411764706,0.3121387283236994,0.3121387283236994,0.5,0.5319056439723283,0.47807432049294973,0.7225834498922618,0.7213548557819529,108.11700886352484,77.96747293104845,148.95562572176104,86.25423296660297,147.02999497812826
DS7SH7HFXT,store_E,False,5,True,50,1040,515,652,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552562304.9388626,1552562875.631087,570.6922245025635,0.7689320388349514,0.7650485436893204,0.7650485436893204,0.6,0.0,0.1294964028776978,0.17687074829931976,0.44324324324324327,0.5,0.41013090366485044,0.5922543012819064,0.6063959666297393,0.5224503176505166,43.309309257123545,24.015038713290036,27.016216656953265,127.14842654909852,54.22832205837626,0.7438650306748467,0.7223926380368099,0.29754601226993865,0.2561349693251534,0.0,0.2096069868995633,0.3893333333333333,0.40781440781440786,0.5,0.5417050449463092,0.49336007182082103,0.6630717392064732,0.6333756951812426,80.6281058868448,63.719908350401646,104.62749153438408,74.05981465541579,87.10957865912263
CNPSGQKE4I,store_C,False,5,True,50,1394,435,736,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552562304.9387982,1552563021.6209834,716.6821851730347,0.6114942528735632,0.639080459770115,0.6436781609195402,0.5310344827586206,0.0,0.26291079812206575,0.3404255319148936,0.5870445344129555,0.5,0.400817270912246,0.5541581923012334,0.6165917190677888,0.5600544847274831,42.780047623758556,22.80266115886286,25.16038074774878,101.49241305396848,38.047796241127095,0.7676630434782609,0.6494565217391305,0.23233695652173914,0.23233695652173914,0.0,0.2134146341463415,0.3770672546857773,0.3770672546857773,0.5,0.5244972113421698,0.4952382812881548,0.7125973099952139,0.7099893532853417,75.86544021094144,62.393648541811956,98.87548671557968,66.1262786640179,98.10947201109559
O0QGN2PVTT,store_D,False,5,False,50,798,452,621,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552563024.1918988,1552563385.3804524,361.18855357170105,0.8761061946902655,0.8716814159292036,0.8783185840707964,0.5641592920353983,0.0,0.0,0.03508771929824561,0.303886925795053,0.5,0.48266243710347845,0.6361846423102165,0.5486217457886677,0.4897724786698753,51.81428351500514,23.282021261022948,24.99004274725307,134.1091256258364,42.96569232942525,0.8824476650563607,0.8792270531400966,0.3107890499194847,0.11755233494363929,0.0,0.025974025974025972,0.17692307692307693,0.21037463976945242,0.5,0.5450718111327241,0.4456020677342855,0.6954621759172906,0.6609288816648459,72.14151451823851,64.80614399523296,99.83832199986124,82.98272520974957,81.91021222170716
6YO2XDYDFG,store_B,False,5,False,50,883,524,584,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552563024.1918073,1552563438.0707967,413.8789894580841,0.732824427480916,0.7423664122137404,0.7290076335877863,0.5877862595419847,0.0,0.0689655172413793,0.39316239316239315,0.4807692307692308,0.5,0.4418635146020269,0.5776558080287733,0.6218833711106532,0.38392372103478634,56.206824809948706,38.61819098024576,43.42668086034761,128.61602389712766,71.02567824734464,0.815068493150685,0.7876712328767124,0.18493150684931506,0.18493150684931506,0.0,0.08823529411764706,0.3121387283236994,0.3121387283236994,0.5,0.5319056439723283,0.47807432049294973,0.6779571315162741,0.6733073753449514,108.11700886352484,77.96747293104845,148.95562572176104,86.25423296660297,131.52362690437263
TISR4NMXBL,store_E,False,5,False,50,1040,515,652,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552563024.1919296,1552563497.2451172,473.0531876087189,0.7689320388349514,0.7650485436893204,0.7650485436893204,0.487378640776699,0.0,0.1294964028776978,0.17687074829931976,0.4310344827586207,0.5,0.41013090366485044,0.5922543012819064,0.5077208292826298,0.48703398069227466,43.309309257123545,24.015038713290036,27.016216656953265,127.14842654909852,37.409980927421984,0.7438650306748467,0.7223926380368099,0.29754601226993865,0.2561349693251534,0.0,0.2096069868995633,0.3893333333333333,0.40781440781440786,0.5,0.5417050449463092,0.49336007182082103,0.6731686273595355,0.627825904464317,80.6281058868448,63.719908350401646,104.62749153438408,74.05981465541579,87.05128087303659
Q6KY5D7Q36,store_C,False,5,False,50,1394,435,736,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552563024.1918669,1552563599.4684346,575.276567697525,0.6114942528735632,0.639080459770115,0.6436781609195402,0.6252873563218391,0.0,0.26291079812206575,0.3404255319148936,0.5302593659942363,0.5,0.400817270912246,0.5541581923012334,0.5655775940887803,0.46537794114903064,42.780047623758556,22.80266115886286,25.16038074774878,101.49241305396848,76.9620014813538,0.7676630434782609,0.6494565217391305,0.23233695652173914,0.23233695652173914,0.0,0.2134146341463415,0.3770672546857773,0.3770672546857773,0.5,0.5244972113421698,0.4952382812881548,0.684925619511814,0.6930034479727288,75.86544021094144,62.393648541811956,98.87548671557968,66.1262786640179,89.03785140944878
TIU1EM3YMM,store_B,True,5,True,1,45051,25664,29511,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552563601.9608335,1552564358.7663872,756.8055536746979,0.7146976309226932,0.7187110349127181,0.6936175187032418,0.3985738778054863,0.0,0.045736946463978856,0.41552070170222255,0.47145841180700615,0.5,0.4386200683589769,0.613817551860935,0.6500956440622377,0.6501350153939057,55.626851492115094,37.691488470753576,42.26449813174261,122.93450050927238,40.00474185984499,0.7972281522144286,0.7681203618989529,0.20277184778557147,0.20277184778557147,0.0,0.21081766808903243,0.3371742498943513,0.3371742498943513,0.5,0.5084545331536975,0.5350056677937087,0.7306976759133397,0.7305828069313994,102.20008692730387,78.07833082692824,136.77107110249213,83.14336438410393,138.21669246966576
3F6BYPYB9H,store_A,False,5,True,200,760,495,618,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552570882.9337666,1552572631.0921633,1748.1583967208862,0.7757575757575758,0.7777777777777778,0.7292929292929293,0.5454545454545454,0.0,0.01785714285714286,0.1728395061728395,0.46808510638297873,0.5,0.47052590774001807,0.6024292544256364,0.6785631218503683,0.40266184261532495,62.53787282501523,38.12452059346178,47.99502933035715,132.87691306441585,51.880648157440014,0.8171521035598706,0.813915857605178,0.18284789644012944,0.18284789644012944,0.0,0.0,0.30916552667578656,0.30916552667578656,0.5,0.5527212903444649,0.47243092891911603,0.5691558827021251,0.4248571089364156,101.02935034299179,71.91925421628336,149.47381210630815,78.21232714138081,131.95018916144525
TIXOE5N44K,store_D,False,5,True,200,798,452,621,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552570882.9338489,1552572640.2441013,1757.3102524280548,0.8761061946902655,0.8716814159292036,0.8783185840707964,0.8230088495575221,0.0,0.0,0.03508771929824561,0.38461538461538464,0.5,0.48266243710347845,0.6361846423102165,0.6340516298402975,0.5784292277401006,51.81428351500514,23.282021261022948,24.99004274725307,134.1091256258364,73.16783852251957,0.8824476650563607,0.8792270531400966,0.3107890499194847,0.11755233494363929,0.0,0.025974025974025972,0.17692307692307693,0.21037463976945242,0.5,0.5450718111327241,0.4456020677342855,0.6217058807855259,0.593141304058195,72.14151451823851,64.80614399523296,99.83832199986124,82.98272520974957,76.51422829828678
W3TKTFJAIZ,store_B,False,5,True,200,883,524,584,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552570882.9337974,1552572865.6639435,1982.7301461696625,0.732824427480916,0.7423664122137404,0.7290076335877863,0.566793893129771,0.0,0.0689655172413793,0.39316239316239315,0.48054919908466814,0.5,0.4418635146020269,0.5776558080287733,0.6520896165445929,0.48840454826442875,56.206824809948706,38.61819098024576,43.42668086034761,128.61602389712766,65.65547098571352,0.815068493150685,0.7876712328767124,0.18493150684931506,0.18493150684931506,0.0,0.08823529411764706,0.3121387283236994,0.3121387283236994,0.5,0.5319056439723283,0.47807432049294973,0.6341246739500246,0.6056590934865611,108.11700886352484,77.96747293104845,148.95562572176104,86.25423296660297,123.19036346873362
MR7SZSTO0Q,store_E,False,5,True,200,1040,515,652,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552570882.9338744,1552573099.0520022,2216.118127822876,0.7689320388349514,0.7650485436893204,0.7650485436893204,0.5980582524271845,0.0,0.1294964028776978,0.17687074829931976,0.44799999999999995,0.5,0.41013090366485044,0.5922543012819064,0.6272862924193439,0.5519997286970677,43.309309257123545,24.015038713290036,27.016216656953265,127.14842654909852,52.820374633814914,0.7438650306748467,0.7223926380368099,0.29754601226993865,0.2561349693251534,0.0,0.2096069868995633,0.3893333333333333,0.40781440781440786,0.5,0.5417050449463092,0.49336007182082103,0.6250393498816589,0.6332357844909,80.6281058868448,63.719908350401646,104.62749153438408,74.05981465541579,87.63513182352848
7JF6XEM0EO,store_C,False,5,True,200,1394,435,736,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552570882.9338148,1552573725.00135,2842.067535161972,0.6114942528735632,0.639080459770115,0.6436781609195402,0.6413793103448275,0.0,0.26291079812206575,0.3404255319148936,0.5737704918032787,0.5,0.400817270912246,0.5541581923012334,0.614632507976788,0.5285951523519863,42.780047623758556,22.80266115886286,25.16038074774878,101.49241305396848,67.72103732159556,0.7676630434782609,0.6494565217391305,0.23233695652173914,0.23233695652173914,0.0,0.2134146341463415,0.3770672546857773,0.3770672546857773,0.5,0.5244972113421698,0.4952382812881548,0.639848015706346,0.63404604459899,75.86544021094144,62.393648541811956,98.87548671557968,66.1262786640179,89.54959628311363
DMHJ2VV66X,store_C,False,5,True,1,1394,435,736,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552574975.453119,1552575006.4842954,31.031176328659058,0.6114942528735632,0.639080459770115,0.6436781609195402,0.40229885057471265,0.0,0.26291079812206575,0.3404255319148936,0.5652173913043478,0.5,0.400817270912246,0.5541581923012334,0.5291735861026626,0.5287444255779673,42.780047623758556,22.80266115886286,25.16038074774878,101.49241305396848,23.794529834238073,0.7676630434782609,0.6494565217391305,0.23233695652173914,0.23233695652173914,0.0,0.2134146341463415,0.3770672546857773,0.3770672546857773,0.5,0.5244972113421698,0.4952382812881548,0.6588069819005851,0.6588753552974731,75.86544021094144,62.393648541811956,98.87548671557968,66.1262786640179,106.14005393469999
NRQOQ14AVG,store_B,False,5,False,200,883,524,584,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552573727.5922215,1552575304.4008284,1576.8086068630219,0.732824427480916,0.7423664122137404,0.7290076335877863,0.5858778625954199,0.0,0.0689655172413793,0.39316239316239315,0.48456057007125886,0.5,0.4418635146020269,0.5776558080287733,0.6048929434464155,0.4017383811325703,56.206824809948706,38.61819098024576,43.42668086034761,128.61602389712766,69.90189586761251,0.815068493150685,0.7876712328767124,0.18493150684931506,0.18493150684931506,0.0,0.08823529411764706,0.3121387283236994,0.3121387283236994,0.5,0.5319056439723283,0.47807432049294973,0.6526669942917628,0.5827694401391147,108.11700886352484,77.96747293104845,148.95562572176104,86.25423296660297,129.28680322374103
4SDZ7ZRRA4,store_E,False,5,False,200,1040,515,652,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552573727.5923443,1552575482.4490528,1754.8567085266113,0.7689320388349514,0.7650485436893204,0.7650485436893204,0.48349514563106794,0.0,0.1294964028776978,0.17687074829931976,0.42424242424242414,0.5,0.41013090366485044,0.5922543012819064,0.515339919965635,0.4370238068323122,43.309309257123545,24.015038713290036,27.016216656953265,127.14842654909852,40.47132186329395,0.7438650306748467,0.7223926380368099,0.29754601226993865,0.2561349693251534,0.0,0.2096069868995633,0.3893333333333333,0.40781440781440786,0.5,0.5417050449463092,0.49336007182082103,0.6386106868448973,0.5833926010563257,80.6281058868448,63.719908350401646,104.62749153438408,74.05981465541579,86.54158092262632
CJ0NOKRSU8,store_C,False,5,False,200,1394,435,736,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552573727.5922756,1552576010.7192924,2283.1270167827606,0.6114942528735632,0.639080459770115,0.6436781609195402,0.6045977011494252,0.0,0.26291079812206575,0.3404255319148936,0.5634517766497462,0.5,0.400817270912246,0.5541581923012334,0.607560688895938,0.4205586550482339,42.780047623758556,22.80266115886286,25.16038074774878,101.49241305396848,58.807445150756685,0.7676630434782609,0.6494565217391305,0.23233695652173914,0.23233695652173914,0.0,0.2134146341463415,0.3770672546857773,0.3770672546857773,0.5,0.5244972113421698,0.4952382812881548,0.6384903153967122,0.6604674786821516,75.86544021094144,62.393648541811956,98.87548671557968,66.1262786640179,92.44911183950386
X1VRU0YEYH,store_B,False,5,False,200,883,524,584,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552576019.6247654,1552577521.6144764,1501.9897110462189,0.732824427480916,0.7423664122137404,0.7290076335877863,0.5515267175572519,0.0,0.0689655172413793,0.39316239316239315,0.4812362030905077,0.5,0.4418635146020269,0.5776558080287733,0.5879399808927935,0.44210703782102917,56.206824809948706,38.61819098024576,43.42668086034761,128.61602389712766,62.77114401802691,0.815068493150685,0.7876712328767124,0.18493150684931506,0.18493150684931506,0.0,0.08823529411764706,0.3121387283236994,0.3121387283236994,0.5,0.5319056439723283,0.47807432049294973,0.6403621517408233,0.5881941556723245,108.11700886352484,77.96747293104845,148.95562572176104,86.25423296660297,136.2254251109668
28MGKX334J,store_E,False,5,False,200,1040,515,652,0.015625,0.015625,0.015625,0.015625,0.3125,0.3125,0.3125,1552576019.6248648,1552577777.7063627,1758.0814979076385,0.7689320388349514,0.7650485436893204,0.7650485436893204,0.516504854368932,0.0,0.1294964028776978,0.17687074829931976,0.43537414965986404,0.5,0.41013090366485044,0.5922543012819064,0.5342632994958287,0.4330446971581018,43.309309257123545,24.015038713290036,27.016216656953265,127.14842654909852,46.0782656645661,0.7438650306748467,0.7223926380368099,0.29754601226993865,0.2561349693251534,0.0,0.2096069868995633,0.3893333333333333,0.40781440781440786,0.5,0.5417050449463092,0.49336007182082103,0.6372698760624468,0.5568678660121955,80.6281058868448,63.719908350401646,104.62749153438408,74.05981465541579,84.82088803839804
