visit_id	wifi_id	date	indices
v176	179	17331	505740;505742
v177	181	17168	14834;14835;14837;14838;14843;14854;14857;14860;14861;14867;14922;14923
v178	181	17359	559948;559949;559952;559953;560007;560010;560011
v179	181	17367	576640;576641;576694;576697;576708;576723;576727
v180	182	17350	542831;542882;542883;542884
v181	183	17238	312222;312265;312474
v182	183	17295	439416;439422;439449;439453;439454
v183	183	17329	501860;501918;501922;501987;501988
v184	184	17204	172752;172754;172758;172764;172804;172813;172820;172824
v185	184	17389	621371;621372;621374;621375
v186	185	17185	85464;85487;85496;85524
v187	185	17203	169640;169643;169647;169649;169662;169666;169679;169680;170105;170108;170110
v188	186	17284	418349;418352;418356;418359;418363;418365;418391
v189	187	17167	4424;4428;4459;4481;4489;4523;4579;4625;4655
v190	187	17214	211945;211949;211954;211959;211966;211969;211991;211992;212000;212063;212064;212066;212069;212070
v191	189	17257	373462;373468;373507;373522;373545
v192	191	17200	151388;151392;151400
v193	192	17185	84261;84262;84280;84283;84284;84287;84290;84333;84334
v194	192	17219	235314;235324;235331;235355;235359;235361;235365;235447
v195	192	17229	276279;276280;276285;276288;276338;276341;276342
v196	192	17395	636220;636221;636223;636224
v197	193	17223	250930;250971;251000;251964;251982
v198	194	17314	471524;471676;471719
v199	195	17179	60777;60779;60782;60783;60798;60801;60802;60813;60815;60816;60817;60820
v200	195	17198	144090;144091;144093;144095;144096;144102;144103;144104;144105
v201	196	17195	125779;125781
v202	197	17336	515416;515417;515424;515431
v203	198	17172	30074
v204	199	17189	103947;103949;104043;104137;104166
v205	200	17193	117827;117828;117829;117837;117839;117870;117873;117879
v206	201	17335	512619;512628;512641;512642;512656;512657;512659;512660;512661
v207	202	17291	434692;434693;434748;434749;434794;434807
v208	203	17289	429844;429845;429846;429851;429863;429864;429866;429867;429872;429876
v209	205	17218	232527;232529;232696;232702;232703;232762;232868;232894
v210	205	17219	236263;236290;236293
v211	206	17357	556012;556714;556715;556727;556728;556731
v212	207	17230	279825;279830;279834;279838
v213	209	17313	468295;468296;468299
v214	210	17182	71668;71670;71674;71699;71704;71707;71711;71718;71725;71726;71727;71729;71732;71853;71869;71877
v215	210	17336	515964;515965;515971
v216	212	17371	585130;585132;585133;585196;585197;585211;585215;585269
v217	213	17232	287269;287271;287285;287286;287349;287359;287387;287389;287391;287395;287400
v218	213	17259	382209;382211;382240
v219	214	17212	203717;203728;203729;203997;203999
v220	215	17228	271988;271991;272007;272025;272089
v221	216	17372	587339;587340;587343;587345;587346;587347;587348;587355;587359
v222	217	17397	640936;640944;640950;641015;641016;641017;641096
v223	220	17216	225351;225352;225365;225366;225367;225368;225369
v224	222	17185	84820;84827;84828;84834;84860;84861;84862
v225	223	17270	393559;393571;393589;393590;393591;393592;393593;393607
v226	223	17317	479393;479395;479404;479426;479522;479523;479524;479528;479547;479572;479576;479595;479650
v227	224	17346	535243;535258;535306;535314;535332;535333;535334;535340
v228	225	17208	190318;190320;190327
v229	226	17271	396351;396353;396365;396386;396388;396413;396416;396424;396426;396459;396474;396475;396480
v230	227	17313	467164;467168;467180
v231	229	17226	262996;263016;263021;263052;263053;263074;263076
v232	230	17390	623323;623362;623371;623372
v233	231	17383	610386;610388
v234	231	17391	627717;627718;627725;627760
v235	232	17224	256700;256701;256703;256705;256706;256710;256724;256725;256758;256760;256762;256768;256775
v236	232	17286	422246;422249
v237	233	17211	201371;201379;201419;201475;201477;201500;201528;201559;201748;201974;201985;202102;202105;202113;202133
v238	234	17193	118750;118754;118769;118770;118771;118772
v239	235	17195	122920;122925;122935;122944;122946;122948;122954;122958;122961;122962;122964;123006;123007;123009
v240	235	17236	303071;303074;303080;303090
v241	237	17216	223960;223962;223975;223978;223979;224672
v242	238	17207	184497;184499;184539;184541;184542;184546;184557;184819;184820
v243	239	17314	470625;470629;470634;470707;470723;470739;470746;470747;470749;470814;470823;470870;470877
