visit_id	wifi_id	date	indices
v7453	5257	17389	835907;835908;835909;835911;835913
v7454	5257	17462	1084934;1084944;1084946;1084956
v7455	5257	17463	1086720;1086721;1086726;1086728;1086734;1086745
v7584	5362	17236	330147;330148;330149;330152;330161;330162;330215;330216;330246;330247;330248;330249;330252;330253
v7605	5376	17220	257062;257079;257124;257125
v7727	5467	17221	259829;259835;259838;259839;259840;259841
v7748	5478	17227	290067;290069;290075
v7806	5534	17184	88170;88181;88213;88214;88217
v7846	5557	17263	435392;435394;435395;435396;435397;435400;435401;435402
v7877	5578	17285	511591;511596;511597;511598;511599;511604
v8212	5810	17200	155600;155604;155606;155621;155627;155628;155650;155653
v8213	5810	17284	510133;510157
v8214	5810	17286	514006;514008;514009;514012;514013;514017;514045;514049
v8215	5810	17288	520704
v8398	5935	17431	983978;983980;983993;983994;983996
v8403	5939	17237	335767;335783;335793;335819;335820;335821;335827
v8404	5939	17317	610354;610355;610361;610363;610390;610393;610397;610402;610403;610405
v8405	5939	17318	614835;614855;614857;614863;614943;614974;615016;615023;615026;615028;615029
v8406	5939	17382	812256;812257;812258;812265
v8541	6018	17195	133895;133902;133910;133920
v8542	6018	17292	535832;535848
v8679	6121	17180	69355;69401;69407
v8680	6121	17237	337714;337719;337720;337722;337750
v8738	6159	17180	66254;66255;66256;66257;66258;66268;66270;66271;66272;66274;66283
v8778	6189	17367	765543;765544;765546;765547;765548;765569;765830;765833;765834;765835;765836;765838
v8779	6189	17368	768075;768086
v8780	6189	17374	786368;786369;786371;786378;786389
v8781	6189	17378	798094;798102;798103;798104;798106
v8808	6207	17383	816563;816564;816565;816567;816568;816582;816602
v8814	6210	17177	52007;52008;52016;52020;52027
v8898	6270	17375	788458;788461;788462;788494
v8917	6282	17397	867487;867488;867491;867493;867499;867503;867509
v9092	6417	17394	855581;855584;855592;855600;855617;855659;855676
v9115	6430	17359	739734;739744;739746;739760;739763
v9244	6530	17209	199530;199540
v9245	6530	17292	537674;537681;537683;537684;537709;537711
v9246	6530	17432	989577;989581;989591
v9261	6542	17247	373766;373767;373773;373774;373780;373781;373793;373794;373804
v9319	6584	17375	789201;789203;789204;789205;789209;789218;789235;789238;789243;789244;789245
v9320	6584	17397	865876;865878;865879
v9321	6584	17435	998010;998013;998014;998015;998017;998031
v9471	6690	17321	622213;622225;622235;622236;622237;622238;622239;622241;622242;622243;622244
v9479	6698	17220	253351;253355;253356;253360;253369;253382
v9565	6756	17204	176237;176246;176258;176263;176264
v9579	6768	17283	506436;506437;506441;506442;506453;506454
v9580	6768	17294	540580;540581;540583;540584;540588;540591;540592;540596;540598;540600
v9581	6768	17349	711368;711369;711370;711371
v9582	6768	17350	714241;714243;714257;714268;714279
v9583	6768	17359	740528;740531;740532;740533;740534
v9768	6904	17374	786164;786173;786174;786175;786176;786188;786190;786193;786195;786212;786254;786256;786275;788142;788180
